Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
таблетка,4729,pill,N.Fem.Inan,B1,"Golosa, LM",3,таблеток,Gen.Plur,Сколько таблеток нужно пить за раз?,How many pills should I take at a time?,_,здоровье,,
тайна,4730,mystery,N.Fem.Inan,B1,LM,1,тайна,Nom.Sing,Это коммерческая тайна и личное дело каждого акционера.,This is a commercial secret and a personal matter for each shareholder.,_,"внутренний мир, общение",,
тайна,4731,mystery,N.Fem.Inan,B1,LM,2,тайну,Acc.Sing,Я могу доверить тебе эту тайну?,Can I trust you with this secret?,_,"внутренний мир, общение",,
тайна,4732,mystery,N.Fem.Inan,B1,LM,3,тайны,Gen.Sing,На самом деле никакой тайны в этом нет.,"In fact, there is no mystery in this.",_,"внутренний мир, общение",,
таможенный,4733,customs,A,B1,LM,1,таможенном,Loc.Masc.Sing,На таможенном досмотре нужно вести себя спокойно.,At the customs inspection you need to behave calmly.,_,"описание, путешествие, политика",,
таможенный,4734,customs,A,B1,LM,2,таможенные,Inan.Acc.Plur,Как заполнять таможенные декларации?,How does one fill out customs declarations?,_,"описание, путешествие, политика",,
таможенный,4735,customs,A,B1,LM,3,таможенного,Gen.Masc.Sing,Инспектор попросил Александра остановиться для прохождения таможенного контроля.,The inspector asked Alexander to stop for customs control.,_,"описание, путешествие, политика",,
таможня,4736,customs,N.Fem.Inan,B1,"Golosa, MiP, LM",1,таможни,Gen.Sing,У Монако нет собственной границы и таможни.,Monaco does not have its own border and customs.,_,"путешествие, политика",,
таможня,4737,customs,N.Fem.Inan,B1,"Golosa, MiP, LM",2,таможню,Acc.Sing,"Пограничный контроль и таможню мы прошли быстро, а досмотр перед самолётом был долгим.","We passed through border control and customs quickly, but the inspection before boarding the plane took a long time.",_,"путешествие, политика",,
таможня,4738,customs,N.Fem.Inan,B1,"Golosa, MiP, LM",3,таможне,Loc.Sing,Мы оставили вещи на таможне и пешком дошли до отеля.,We left our things at customs and went to the hotel on foot.,_,"путешествие, политика",,
творчество,4739,creativity,N.Neut.Inan,B1,LM,1,творчества,Gen.Sing,Они могут работать на любой площадке ― им не нужно для творчества никаких особых условий.,They can work in any place― they don’t need any special conditions for creativity.,_,"внутренний мир, свободное время",,
творчество,4740,creativity,N.Neut.Inan,B1,LM,2,творчестве,Loc.Sing,В его творчестве мне больше всего нравились стихи.,Most of all among his works I liked the poems.,_,"внутренний мир, свободное время",,
творчество,4741,creativity,N.Neut.Inan,B1,LM,3,творчество,Nom.Sing,"Творчество должно приносить радость, а не разочарование.","The creative process should bring joy, not disappointment.",_,"внутренний мир, свободное время",,
тема,4742,theme,N.Fem.Inan,B1,"MiP, LM",1,тему,Acc.Sing,Мы же с тобой уже говорили на эту тему? Неужели так трудно запомнить?,"We’ve talked about this before, haven't we? Is it so hard to remember?",_,"учёба/работа, общение",,
тема,4743,theme,N.Fem.Inan,B1,"MiP, LM",2,тема,Nom.Sing,Тема моей статьи: «Развитие экономики в переходный период».,"The topic of my article is ""Economic Development in the Transitional Period"".",_,"учёба/работа, общение",,
тема,4744,theme,N.Fem.Inan,B1,"MiP, LM",3,теме,Dat.Sing,Кто ещё хочет что-то добавить по этой теме?,Who else wants to add something on this topic?,_,"учёба/работа, общение",,
теоретический,4745,theoretical,A,B1,LM,1,теоретической,Gen.Fem.Sing,Он двадцать лет был деканом факультета теоретической физики.,He was the dean of the Theoretical Physics faculty for twenty years.,_,"описание, учёба/работа",,
теоретический,4746,theoretical,A,B1,LM,2,теоретических,Loc.Plur,Эта идея родилась в теоретических рассуждениях Стивена Хокинга.,This idea was born in the theoretical reasoning of Stephen Hawking.,_,"описание, учёба/работа",,
теоретический,4747,theoretical,A,B1,LM,3,теоретические,Nom.Plur,"Вопросов много, и они далеко не теоретические, поэтому лекция прерывается.","There are many questions, and they are not theoretical, so the lecture is being interrupted.",_,"описание, учёба/работа",,
теория,4748,theory,N.Fem.Inan,B1,LM,1,теории,Gen.Sing,Не пора ли перейти от теории к практике?,Isn’t it time to move from theory to practice?,_,учёба/работа,,
теория,4749,theory,N.Fem.Inan,B1,LM,2,теория,Nom.Sing,"В науке лишь та теория считается состоятельной, которую в принципе можно опровергнуть.","In science, only a falsifiable theory can be considered well-founded.",_,учёба/работа,,
теория,4750,theory,N.Fem.Inan,B1,LM,3,теорию,Acc.Sing,Эйнштейн создал теорию относительности в 1905 году.,Einstein developed the theory of relativity in 1905.,_,учёба/работа,,
теплоход,4751,motor ship,N.Masc.Inan,B1,LM,1,теплоходе,Loc.Sing,"Однажды на теплоходе ""Адмирал Нахимов"" я ехал в Одессу.","Once I went to Odessa on a ship named ""Admiral Nakhimov"".",_,"транспорт, путешествие",,
теплоход,4752,motor ship,N.Masc.Inan,B1,LM,2,теплоход,Nom.Sing,"В тот момент мы узнали, что теплоход, на котором мы должны были плыть в Японию, ушёл днём раньше.",At that moment we found out that the ship on which we were supposed to go to Japan had left the day before.,_,"транспорт, путешествие",,
теплоход,4753,motor ship,N.Masc.Inan,B1,LM,3,теплоходах,Loc.Plur,"Летом он работал экскурсоводом на теплоходах, а зимой — официантом в кафе.",In summer he worked as a guide on ships and in winter — as a waiter in a cafe.,_,"транспорт, путешествие",,
тихий,4754,quiet,A,B1,LM,1,тихо,Adverb,В деревне было тихо и спокойно.,It was quiet and calm in the village.,_,описание,,
тихий,4755,quiet,A,B1,LM,2,тихий,Nom.Masc.Sing,"Рядом с собой он услышал тихий шёпот, но не мог понять, кто говорит.",He heard a quiet whispering next to himself but couldn’t understand who is talking.,_,описание,"This form is accusative, not nominative.",
тихий,4756,quiet,A,B1,LM,3,тихой,Ins.Fem.Sing,Победу в войне она встретила с тихой радостью в душе.,She met the victory in war with a quiet joy in her heart.,_,описание,,
тишина,4757,silence,N.Fem.Inan,B1,LM,1,тишина,Nom.Sing,"Там очень шумно, а мне нужна тишина.",It's very noisy there and I need silence.,_,"внутренний мир, общение",,
тишина,4758,silence,N.Fem.Inan,B1,LM,2,тишине,Loc.Sing,После ссоры мы полчаса просидели в полной тишине.,After the quarrel we sat in silence for half an hour.,_,"внутренний мир, общение",,
тишина,4759,silence,N.Fem.Inan,B1,LM,3,тишины,Gen.Sing,"Он уже ничего не хотел, кроме самой простой тишины.",He wanted nothing but simple silence.,_,"внутренний мир, общение",,
ткать,4760,weave,V,B1,LM,1,ткут,Imperf.Plur.3,"Эти девушки в день ткут всего по одному сантиметру шёлкового ковра, поэтому готов такой ковёр будет через пять-шесть месяцев.","These girls weave only one centimeter of silk carpet a day, so it takes five or six months to finish a carpet like this.",_,"учёба/работа, свободное время",,
ткать,4761,weave,V,B1,LM,2,ткали,Imperf.Plur.Past,"Раньше эту ткань ткали только вручную, а теперь — на фабриках.","Previously, this fabric was woven only by hand, and now it is woven in factories.",_,"учёба/работа, свободное время",,
ткать,4762,weave,V,B1,LM,3,ткала,Imperf.Fem.Sing.Past,"Она сама и ткала, и шила из этой ткани одежду.",She both wove and then sewed clothes from this fabric.,_,"учёба/работа, свободное время",,
товар,4763,commodity,N.Masc.Inan,B1,"Golosa, LM",1,товаров,Gen.Plur,Продажи импортных товаров в прошлом месяце сократились на двадцать процентов.,Sales of imported goods went down by twenty percent last month.,_,магазин,,
товар,4764,commodity,N.Masc.Inan,B1,"Golosa, LM",2,товар,Acc.Sing,Каждый хочет продать свой товар подороже.,Everyone wants to sell their goods for a higher price.,_,магазин,,
товар,4765,commodity,N.Masc.Inan,B1,"Golosa, LM",3,товара,Gen.Sing,Дополнительные налоги на производителя отразятся на стоимости товара.,Additional taxes on the manufacturer will affect the cost of the goods.,_,магазин,,
ток,4766,current,N.Masc.Inan,B1,LM,1,тока,Gen.Sing,Как определяют силу электрического тока?,How does one measure the strength of an electric current?,_,жильё,,
ток,4767,current,N.Masc.Inan,B1,LM,2,ток,Nom.Sing,"Есть люди, которые, как электрический ток, идут по пути наименьшего сопротивления.","There are people who, like an electric current, follow the path of least resistance.",_,жильё,,
ток,4768,current,N.Masc.Inan,B1,LM,3,током,Ins.Sing,Он резко вздрогнул от удара током.,He was startled by the electric shock.,_,жильё,,
толстый,4769,thick,A,B1,LM,1,толстых,Gen.Plur,На столе лежала большая стопка толстых журналов.,There was a large pile of thick magazines on the table.,_,"мера, описание",,
толстый,4770,thick,A,B1,LM,2,толстые,Nom.Plur,Толстые стены этого здания хорошо сохраняют тепло.,The thick walls of this building conserve heat well.,_,"мера, описание",,
толстый,4771,thick,A,B1,LM,3,толстый,Nom.Masc.Sing,На стене был толстый слой краски.,There was a thick layer of paint on the wall.,_,"мера, описание",,
том,4772,volume,N.Masc.Inan,B1,LM,1,т,Nom.Sing,_,_,_,"учёба/работа, свободное время",,
том,4773,volume,N.Masc.Anim,B1,LM,2,том,Nom.Sing,Первый том этой энциклопедии был издан в 1960 году.,The first volume of this encyclopedia was published in 1960.,_,"учёба/работа, свободное время",,
том,4774,volume,N.Masc.Inan,B1,LM,3,тому,Dat.Sing,Об этом автор рассказал в предисловии ко второму тому.,The author wrote about that in the preface to the second volume.,_,"учёба/работа, свободное время",,
тонкий,4775,thin,A,B1,LM,1,тонкая,Nom.Fem.Sing,"Она выглядела больной: кожа тонкая и бледная, глаза тусклые, голос слабый.","She looked sick: her skin was thin and pale, her eyes were dull, her voice was weak.",_,"описание, мера",,
тонкий,4776,thin,A,B1,LM,2,тонкой,Ins.Fem.Sing,"После того, как тесто готово, тонкой струйкой вливаем в него масло.","Once the dough is ready, carefully pour oil into it.",_,"описание, мера",,
тонкий,4777,thin,A,B1,LM,3,тонкими,Ins.Plur,Помойте лук и нарежьте его тонкими ломтиками.,Wash the onion and cut it into thin slices.,_,"описание, мера",,
торговля,4778,trade,N.Fem.Inan,B1,"Golosa, LM",1,торговли,Gen.Sing,Объём торговли в 2003 году существенно увеличился.,The volume of trade increased significantly in 2003.,_,"магазин, политика",,
торговля,4779,trade,N.Fem.Inan,B1,"Golosa, LM",2,торговля,Nom.Sing,Торговля золотом стала для них главным источником богатства.,Gold trading has become their main source of wealth.,_,"магазин, политика",,
торговля,4780,trade,N.Fem.Inan,B1,"Golosa, LM",3,торговлю,Acc.Sing,"Власти решили, что уличную торговлю нужно переводить в магазины.",The authorities decided that street trade should be transferred to shops.,_,"магазин, политика",,
точный,4781,exact,A,B1,LM,1,точно,Neut.Sing,Поезд отправляется точно в полночь.,The train leaves at midnight exactly.,_,"описание, время, мера",,
точный,4782,exact,A,B1,LM,2,точное,Nom.Neut.Sing,Точное расписание конференции появится на следующей неделе.,The exact conference schedule will be available next week.,_,"описание, время, мера",,
точный,4783,exact,A,B1,LM,3,точный,Nom.Masc.Sing,"Вот мой точный адрес; отправьте письмо на него, пожалуйста!","Here is my exact address; send the letter to it, please!",_,"описание, время, мера",,
трава,4784,grass,N.Fem.Inan,B1,LM,1,травы,Gen.Sing,Он очень любил запах свежескошенной травы.,He really loved the smell of freshly cut grass.,_,животные/растения,,
трава,4785,grass,N.Fem.Inan,B1,LM,2,траве,Loc.Sing,"Они лежали на траве, разглядывая облака.","They lay on the grass, looking at the clouds.",_,животные/растения,,
трава,4786,grass,N.Fem.Inan,B1,LM,3,трава,Nom.Sing,"Это был тот короткий период весны, когда трава уже выросла, а листья на деревьях — ещё нет.",It was that short period of spring when the grass had already grown but there weren't leaves on the trees yet.,_,животные/растения,,
трагедия,4787,tragedy,N.Fem.Inan,B1,LM,1,трагедия,Nom.Sing,"Ты мне можешь объяснить, в чём трагедия? Что произошло?",Can you tell me what the tragedy is? What happened?,_,"свободное время, внутренний мир",,
трагедия,4788,tragedy,N.Fem.Inan,B1,LM,2,трагедии,Gen.Sing,Не драматизируйте ситуацию: никакой трагедии в этом нет. Сейчас всё исправим!,Don't exaggerate the situation: there is no tragedy in this. We’ll fix everything right away!,_,"свободное время, внутренний мир",,
трагедия,4789,tragedy,N.Fem.Inan,B1,LM,3,трагедию,Acc.Sing,Это событие он переживал как личную трагедию.,He experienced that event as a personal tragedy.,_,"свободное время, внутренний мир",,
традиция,4790,tradition,N.Fem.Inan,B1,"Golosa, LM",1,традиция,Nom.Sing,В России существует традиция первой в новый дом запускать кошку.,In Russia there is a tradition to let a cat be the first to go inside a new house.,_,"люди, свободное время",,
традиция,4791,tradition,N.Fem.Inan,B1,"Golosa, LM",2,традиции,Dat.Sing,"По традиции, первым будет говорить самый старший в семье.","According to tradition, the oldest in the family will be the first to speak.",_,"люди, свободное время",,
традиция,4792,tradition,N.Fem.Inan,B1,"Golosa, LM",3,традиций,Gen.Plur,"Приятно, когда люди заботятся о сохранении добрых традиций.",It's nice when people care about keeping good traditions.,_,"люди, свободное время",,
требовать,4793,demand,V,B1,LM,1,требует,Imperf.Sing.3,"Это очень сложная работа, она требует высокого мастерства.","This is a very difficult job, it requires highly qualified skills.",_,"люди, общение",,
требовать,4794,demand,V,B1,LM,2,требуют,Imperf.Plur.3,Эти глобальные вызовы требуют совместных усилий всех стран.,These global challenges require the united efforts of all countries.,_,"люди, общение",,
требовать,4795,demand,V,B1,LM,3,требовал,Imperf.Masc.Sing.Past,"Он всё время чего-то требовал: то повышения зарплаты, то хорошего освещения на рабочем месте, то разрешения не работать по субботам.","He was always demanding something: a salary increase, good lighting at the workplace, permission not to work on Saturdays.",_,"люди, общение",,
тренер,4796,coach,N.Masc.Anim,B1,"Golosa, LM",1,тренер,Nom.Sing,Главный тренер сборной России по футболу отказался комментировать результат вчерашнего матча.,The head coach of the Russian national football team refused to comment on the result of yesterday's game.,_,"люди, учёба/работа, свободное время",,
тренер,4797,coach,N.Masc.Anim,B1,"Golosa, LM",2,тренером,Ins.Sing,Ты занимаешься в зале один или с тренером?,Do you exercise in gym alone or with a coach?,_,"люди, учёба/работа, свободное время",,
тренер,4798,coach,N.Masc.Anim,B1,"Golosa, LM",3,тренеры,Nom.Plur,"Проблема нашего спорта в том, что у нас отсутствуют не только успешные спортсмены, но и квалифицированные тренеры.","The problem with our sport is that we have a shortage not only of successful athletes, but also of qualified coaches.",_,"люди, учёба/работа, свободное время",,
тренировать,4799,train,V,B1,LM,1,тренирую,Imperf.Sing.1,"Запоминая стихи, я тренирую свою память.",I train my memory by memorizing poems.,_,"учёба/работа, свободное время",,
тренировать,4800,train,V,B1,LM,2,тренируете,Imperf.Plur.2,"Во время активной прогулки, вы тренируете не только мышцы вашего тела, но и всю сердечно-сосудистую систему.","During a rigorous walk, you train not only the muscles of your body, but also the entire cardiovascular system.",_,"учёба/работа, свободное время",,
тренировать,4801,train,V,B1,LM,3,тренировать,Imperf.Inf,После завершения спортивной карьеры она начала тренировать молодых спортсменок.,After finishing her sports career she started coaching young athletes.,_,"учёба/работа, свободное время",,
тренироваться,4802,work out,V,B1,LM,1,тренируются,Imperf.Plur.3,Здесь тренируются молодые футболисты.,Young soccer players train here.,_,свободное время,,
тренироваться,4803,work out,V,B1,LM,2,тренировался,Imperf.Masc.Sing.Past,"Он долго тренировался, чтобы выиграть Олимпийские игры.",He trained for a long time in order to win at the Olympics.,_,свободное время,,
тренироваться,4804,work out,V,B1,LM,3,тренируется,Imperf.Sing.3,Она тренируется пять раз в неделю.,She trains five times a week.,_,свободное время,,
тренировка,4805,training,N.Fem.Inan,B1,LM,1,тренировок,Gen.Plur,"В её городе не было условий для тренировок, поэтому она переехала в Москву.","There were no training options in her city, so she moved to Moscow.",_,свободное время,,
тренировка,4806,training,N.Fem.Inan,B1,LM,2,тренировки,Nom.Plur,Только регулярные тренировки способны привести спортсмена к победе.,Only regular training can lead an athlete to victory.,_,свободное время,,
тренировка,4807,training,N.Fem.Inan,B1,LM,3,тренировках,Loc.Plur,"В жизни он очень весёлый, но на тренировках всегда серьёзен.","In life he is very cheerful, but during training sessions he is always serious.",_,свободное время,,
тройка,4808,three,N.Fem.Inan,B1,"Golosa, LM",1,тройку,Acc.Sing,"Он расстроился из-за того, что получил тройку за сочинение.","He was upset that he got a ""C"" on his essay.",_,"учёба/работа, мера",,
тройка,4809,three,N.Fem.Inan,B1,"Golosa, LM",2,тройке,Loc.Sing,Она пришла к финишу в тройке лидеров.,She came to the finish among top three leaders.,_,"учёба/работа, мера",,
тройка,4810,three,N.Fem.Inan,B1,"Golosa, LM",3,тройкой,Ins.Sing,Он часто делился с друзьями парой-тройкой фотографий из отпуска.,He often shared a few photos from his vacation with friends.,_,"учёба/работа, мера",,
трудиться,4811,work,V,B1,LM,1,трудиться,Imperf.Inf,"Бабушка всегда говорила мне, что чтобы добиться успеха, нужно много трудиться.",My grandmother always told me that it takes a lot of work to succeed.,_,учёба/работа,,
трудиться,4812,work,V,B1,LM,2,трудится,Imperf.Sing.3,Он трудится с утра до ночи над новой книгой.,He is working from morning to night on a new book.,_,учёба/работа,,
трудиться,4813,work,V,B1,LM,3,трудятся,Imperf.Plur.3,На нашем заводе ежедневно трудятся триста рабочих.,300 workers work at our factory every day.,_,учёба/работа,,
трудолюбивый,4814,industrious,A,B1,"LM, Кс",1,трудолюбивым,Ins.Masc.Sing,"Она выросла честным, трудолюбивым, самостоятельным человеком.","She grew up to be an honest, hardworking, independent person.",_,"описание, люди, учёба/работа",,
трудолюбивый,4815,industrious,A,B1,"LM, Кс",2,трудолюбивый,Inan.Acc.Masc.Sing,Я очень уважаю её трудолюбивый характер.,I respect her for her hard-working character.,_,"описание, люди, учёба/работа",,
трудолюбивый,4816,industrious,A,B1,"LM, Кс",3,трудолюбивые,Inan.Acc.Plur,"All the examples that I saw in corpus were for Anim.Nom.Plur, maybe we should reconsider this form?",SURE!,_,"описание, люди, учёба/работа",,
туман,4817,fog,N.Masc.Inan,B1,LM,1,туман,Nom.Sing,"Через несколько часов туман рассеялся, и самолёты смогли вылететь из аэропорта.",A few hours later the fog cleared and planes were able to take off from the airport.,_,погода,,
туман,4818,fog,N.Masc.Inan,B1,LM,2,туманы,Nom.Plur,Как таинственны туманы над озёрами!,How mysterious are the mists over the lakes!,_,погода,,
туман,4819,fog,N.Masc.Inan,B1,LM,3,туманом,Ins.Sing,"Мы знали, что за туманом должен быть лес, но увидеть его было невозможно.","We knew there must be a forest behind the fog, but it was impossible to see it.",_,погода,,
туча,4820,cloud,N.Fem.Inan,B1,LM,1,тучи,Nom.Plur,На небе собрались дождевые тучи.,Rain clouds appeared in the sky.,_,погода,,
туча,4821,cloud,N.Fem.Inan,B1,LM,2,туча,Nom.Sing,"Над лесом висела тяжёлая туча, но дождя не было.",There was a heavy cloud above the forest but it didn’t rain.,_,погода,,
туча,4822,cloud,N.Fem.Inan,B1,LM,3,тучу,Acc.Sing,"Увидев на небе огромную чёрную тучу, Саша решил взять зонт и надеть сапоги.","After spotting a huge black cloud in the sky, Sasha decided to take an umbrella and put on rain boots.",_,погода,,
тюрьма,4823,prison,N.Fem.Inan,B1,LM,1,тюрьме,Loc.Sing,"Он просидел в тюрьме десять лет, но не сломался и не обозлился.","He spent ten years in prison, but he didn't break down or get angry.",_,"люди, политика",,
тюрьма,4824,prison,N.Fem.Inan,B1,LM,2,тюрьму,Acc.Sing,"За это нарушение в тюрьму не садят, а назначают штраф.",For this crime people are not put in jail but instead get a fine.,_,"люди, политика",,
тюрьма,4825,prison,N.Fem.Inan,B1,LM,3,тюрьмы,Gen.Sing,В 2001 году он освободился из тюрьмы и переехал в Калининград.,In 2001 he was released from prison and moved to Kaliningrad.,_,"люди, политика",,
убегать,4826,run away,V,B1,LM,1,убегал,Imperf.Masc.Sing.Past,"Когда я был маленьким, бабушка садилась рядом со мной, чтобы я делал уроки, а не убегал на футбол.","When I was little, my grandmother used to sit next to me so I would do my homework and not run away to play soccer.",_,люди,,
убегать,4827,run away,V,B1,LM,2,убегает,Imperf.Sing.3,Главный герой фильма убегает из дома и начинает новую жизнь.,The main character in the film runs away from home and starts a new life.,_,люди,,
убегать,4828,run away,V,B1,LM,3,убегать,Imperf.Inf,"Им хотелось сбежать из дома, но убегать было некуда.","They wanted to run away from home, but they had nowhere to run to.",_,люди,,
убеждать,4829,persuade,V,B1,LM,1,убеждать,Imperf.Inf,"Не надо убеждать меня в том, что я не прав.",Don’t try to convince me that I'm wrong.,_,общение,,
убеждать,4830,persuade,V,B1,LM,2,убеждали,Imperf.Plur.Past,Они целый час убеждали меня купить эту машину.,They spent an hour trying to convince me to buy this car.,_,общение,,
убеждать,4831,persuade,V,B1,LM,3,убеждал,Imperf.Masc.Sing.Past,"Мне стыдно будет, если я брошу людей, которых я убеждал драться до конца.",I'd be ashamed if I abandoned the people who I convinced to fight to the end.,_,общение,,
убирать,4832,remove,V,B1,"Golosa, LM",1,убирать,Imperf.Inf,"Она была несогласна с тем, что готовить и убирать — чисто женское занятие.",She did not agree that cooking and cleaning was purely woman's work.,_,жильё,,
убирать,4833,remove,V,B1,"Golosa, LM",2,убирали,Imperf.Plur.Past,После праздничных ужинов красивую посуду убирали в коробки и продолжали пользоваться обычными тарелками.,After the festive dinners the fancy plates were put into boxes and we went back to using the usual plates.,_,жильё,,
убирать,4834,remove,V,B1,"Golosa, LM",3,убирает,Imperf.Sing.3,"В их семье готовит и убирает муж, а жена зарабатывает деньги.","In their family, the husband cooks and cleans, and the wife earns money.",_,жильё,,
увезти,4835,take away,V,B1,LM,1,увезти,Perf.Inf,"Увезти все вещи за один раз оказалось невозможно, поэтому мы вернулись.","It was impossible to move all the things at once, so we came back.",_,транспорт,,
увезти,4836,take away,V,B1,LM,2,увезли,Perf.Plur.Past,"Когда мне было три года, родители увезли меня из города, где я родился, в столицу.","When I was three years old, my parents took me from the city where I was born to the capital.",_,транспорт,,
увезти,4837,take away,V,B1,LM,3,увезёт,Perf.Sing.3,"Она боялась, что скорая помощь увезёт её в больницу.",She was afraid that the ambulance would take her to the hospital.,_,транспорт,,
увеличиваться,4838,increase,V,B1,LM,1,увеличивается,Imperf.Sing.3,"Число деревенских жителей, переезжающих в город, с каждым годом увеличивается.",The number of villagers moving to the city is increasing every year.,_,мера,,
увеличиваться,4839,increase,V,B1,LM,2,увеличиваются,Imperf.Plur.3,В среднем за год тарифы на электричество увеличиваются на пять процентов.,"On average, electricity tariffs increase by five percent each year.",_,мера,,
увеличиваться,4840,increase,V,B1,LM,3,увеличиваться,Imperf.Inf,"Число людей, совершающих покупки в интернете, будет только увеличиваться.",The number of people shopping online will only increase.,_,мера,,
увлекаться,4841,enjoy,V,B1,LM,1,увлекался,Imperf.Masc.Sing.Past,"В молодости он увлекался футболом, а с годами полюбил бильярд.","In his youth, he was keen on soccer, and over the years he started to be fond of billiards.",_,свободное время,,
увлекаться,4842,enjoy,V,B1,LM,2,увлекались,Imperf.Plur.Past,"Кто бы мог подумать, что раньше они увлекались искусством!",Who would have thought that they used to be fond of art!,_,свободное время,,
увлекаться,4843,enjoy,V,B1,LM,3,увлекается,Imperf.Sing.3,Чем увлекается Ваш сын?,What is your son interested in?,_,свободное время,,
увлечение,4844,pasttime,N.Neut.Inan,B1,"Golosa, LM",1,увлечение,Nom.Sing,"Ему, как и многим мальчикам, нравится футбол, но главное его увлечение — это, конечно, фотография.","Like many boys, he likes soccer but his main hobby is, of course, photography.",_,свободное время,,
увлечение,4845,pasttime,N.Neut.Inan,B1,"Golosa, LM",2,увлечения,Gen.Sing,"Ей, конечно, нравилось рисовать, но она не хотела делать из своего увлечения источник заработка.","Of course, she liked to draw, but she did not want to turn her hobby into a source of income.",_,свободное время,,
увлечение,4846,pasttime,N.Neut.Inan,B1,"Golosa, LM",3,увлечением,Ins.Sing,Все гости с увлечением обсуждали последние новости.,All the guests were excitedly discussing the latest news.,_,свободное время,,
уводить,4847,lead away,V,B1,LM,1,уводят,Imperf.Plur.3,"Конкуренты уводят друг у друга клиентов, предлагая лучшие условия.",Competitors take away each other's customers by offering them better conditions.,_,общение,,
уводить,4848,lead away,V,B1,LM,2,уводить,Imperf.Inf,"Пора было уводить детей с праздника, но они не хотели заканчивать веселье.",It was time to take kids away from the celebration but they did not want to stop having fun.,_,общение,,
уводить,4849,lead away,V,B1,LM,3,уводит,Imperf.Sing.3,Он берёт её за руку и уводит из зала.,He takes her hand and leads her out of the room.,_,общение,,
увозить,4850,drive away,V,B1,LM,1,увозит,Imperf.Sing.3,"Покидая город, Алексей увозит с собой и новую жену, и взрослого сына.","When leaving the city, Alexey takes his new wife and his adult son with him.",_,транспорт,,
увозить,4851,drive away,V,B1,LM,2,увозят,Imperf.Plur.3,Каждый год они увозят детей на море на всё лето.,Every year they take their children to the sea for the whole summer.,_,транспорт,,
увозить,4852,drive away,V,B1,LM,3,увози,Imperf.Imper.Sing.2,Увози детей отсюда скорее! Им не место на войне.,Get the children out of here immediately! A war is no place for them.,_,транспорт,,
угол,4853,corner,N.Masc.Inan,B1,LM,1,углу,Loc.Sing,В углу стояло большое синее кресло.,There was a big blue armchair in the corner.,_,жильё,,
угол,4854,corner,N.Masc.Inan,B1,LM,2,угол,Acc.Sing,"Когда мы повернули за угол, то увидели красивый собор.",When we turned the corner we saw a beautiful cathedral.,_,жильё,,
угол,4855,corner,N.Masc.Inan,B1,LM,3,углом,Ins.Sing,- Где здесь аптека? - За углом!,-Where is there a pharmacy here? - It’s around the corner.,_,жильё,,
уголь,4856,coal,N.Masc.Inan,B1,LM,1,уголь,Nom.Sing,Главным источником доходов в этом городе является уголь.,The main source of income in this city is coal.,_,"погода, учёба/работа",,
уголь,4857,coal,N.Masc.Inan,B1,LM,2,угля,Gen.Sing,После аварии на шахте рабочие прекратили добычу угля на ней.,After the accident at the mine workers stopped mining coal there.,_,"погода, учёба/работа",,
уголь,4858,coal,N.Masc.Inan,B1,LM,3,углём,Ins.Sing,"Печи здесь топили углём, потому что дров было мало.","The stoves here were fired by coal, because there was not enough wood.",_,"погода, учёба/работа",,
удаваться,4859,succeed,V,B1,LM,1,удаётся,Imperf.Sing.3,Как ему удаётся так реалистично рисовать?,How does he manage to draw so realistically?,_,учёба/работа,,
удаваться,4860,succeed,V,B1,LM,2,удавалось,Imperf.Neut.Sing.Past,Мне никак не удавалось написать большой роман.,There was no way I could write a major novel.,_,учёба/работа,,
удаваться,4861,succeed,V,B1,LM,3,удавалась,Imperf.Fem.Sing.Past,Особенно удавалась актёрам «Двенадцатая ночь» Шекспира.,The actors were particularly successful with Shakespeare’s «Twelfth night».,_,учёба/работа,,
ударять,4862,hit,V,B1,LM,1,ударяя,Imperf.Gerund,"Он нёс тяжёлую сумку, то и дело ударяя ей себе по коленке.","He was carrying a heavy bag, which was hitting his knee every now and then.",_,описание,,
ударять,4863,hit,V,B1,LM,2,ударяло,Imperf.Neut.Sing.Past,Во время работы электриком его не раз ударяло током.,"While working as an electrician, he was electrocuted several times.",_,описание,,
ударять,4864,hit,V,B1,LM,3,ударяли,Imperf.Plur.Past,Крупные капли дождя со звоном ударяли в окна.,Large drops of rain clattered against the windows.,_,описание,,
удивление,4865,astonishment,N.Neut.Inan,B1,LM,1,удивлением,Ins.Sing,"С удивлением я узнал, что здесь нас никто не ждёт.",I was surprised to learn that no one was waiting for us here.,_,"люди, внутренний мир",,
удивление,4866,astonishment,N.Neut.Inan,B1,LM,2,удивление,Acc.Sing,На её лице я увидел удивление.,I saw а surprised look on her face.,_,"люди, внутренний мир",,
удивление,4867,astonishment,N.Neut.Inan,B1,LM,3,удивления,Gen.Sing,От удивления она не могла сказать ни слова.,She was so surprised that she could not say a word.,_,"люди, внутренний мир",,
удивлять,4868,astonish,V,B1,LM,1,удивляет,Imperf.Sing.3,"Меня совершенно не удивляет, что он опять обманул тебя.",I'm not at all surprised that he lied to you again.,_,"люди, внутренний мир",,
удивлять,4869,astonish,V,B1,LM,2,удивлять,Imperf.Inf,Его талант не перестаёт меня удивлять.,His talent never stops amazing me.,_,"люди, внутренний мир",,
