Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s)
троллейбус,1312,trolleybus,N.Masc.Inan,A1,"MiP, LM, МН",1,троллейбусе,Loc.Sing,_,_,_,транспорт
троллейбус,1313,trolleybus,N.Masc.Inan,A1,"MiP, LM, МН",2,троллейбусы,Nom.Plur,_,_,_,транспорт
троллейбус,1314,trolleybus,N.Masc.Inan,A1,"MiP, LM, МН",3,троллейбусов,Gen.Plur,_,_,_,транспорт
аптека,1315,pharmacy,N.Fem.Inan,A1,"MiP, МН, Поехали",1,аптеку,Acc.Sing,_,_,_,здоровье
аптека,1316,pharmacy,N.Fem.Inan,A1,"MiP, МН, Поехали",2,аптеке,Loc.Sing,_,_,_,здоровье
аптека,1317,pharmacy,N.Fem.Inan,A1,"MiP, МН, Поехали",3,аптека,Nom.Sing,_,_,_,здоровье
упражнение,1318,excersise,N.Neut.Inan,A1,"Golosa, MiP, МН",1,упражнения,Acc.Plur,_,_,_,"здоровье, свободное время, учёба/работа"
упражнение,1319,excersise,N.Neut.Inan,A1,"Golosa, MiP, МН",2,упражнениями,Ins.Plur,_,_,_,"здоровье, свободное время, учёба/работа"
упражнение,1320,excersise,N.Neut.Inan,A1,"Golosa, MiP, МН",3,упражнениям,Dat.Plur,_,_,_,"здоровье, свободное время, учёба/работа"
домохозяйка,1321,housewife,N.Fem.Anim,A1,"Golosa, MiP, МН",1,домохозяйка,Nom.Sing,_,_,_,люди
домохозяйка,1322,housewife,N.Fem.Anim,A1,"Golosa, MiP, МН",2,домохозяйки,Nom.Plur,_,_,_,люди
фотоаппарат,1323,camera,N.Masc.Inan,A1,"Golosa, MiP, МН",1,фотоаппарата,Gen.Sing,_,_,_,"свободное время, магазин"
фотоаппарат,1324,camera,N.Masc.Inan,A1,"Golosa, MiP, МН",2,фотоаппарат,Acc.Sing,_,_,_,"свободное время, магазин"
фотоаппарат,1325,camera,N.Masc.Inan,A1,"Golosa, MiP, МН",3,фотоаппараты,Acc.Plur,_,_,_,"свободное время, магазин"
смелый,1326,brave,A,A1,МН,1,смелый,Nom.Masc.Sing,_,_,_,"описание, внутренний мир"
смелый,1327,brave,A,A1,МН,2,смелые,Nom.Plur,_,_,_,"описание, внутренний мир"
смелый,1328,brave,A,A1,МН,3,смелая,Nom.Fem.Sing,_,_,_,"описание, внутренний мир"
открытка,1329,card,N.Fem.Inan,A1,"MiP, LM, МН",1,открыток,Gen.Plur,_,_,_,"общение, магазин"
открытка,1330,card,N.Fem.Inan,A1,"MiP, LM, МН",2,открытки,Nom.Plur,_,_,_,"общение, магазин"
открытка,1331,card,N.Fem.Inan,A1,"MiP, LM, МН",3,открытка,Nom.Sing,_,_,_,"общение, магазин"
работать,1332,work,V,A1,"Golosa, MiP, LM, МН",1,работать,Inf,_,_,_,учеба/работа
работать,1333,work,V,A1,"Golosa, MiP, LM, МН",2,работает,Sing.3.Pres/Fut,_,_,_,учеба/работа
работать,1334,work,V,A1,"Golosa, MiP, LM, МН",3,работают,Plur.3.Pres/Fut,_,_,_,учеба/работа
шарф,1335,scarf,N.Masc.Inan,A1,"LM, МН, Кс",1,шарфом,Ins.Sing,_,_,_,магазин
шарф,1336,scarf,N.Masc.Inan,A1,"LM, МН, Кс",2,шарфе,Loc.Sing,_,_,_,магазин
шарф,1337,scarf,N.Masc.Inan,A1,"LM, МН, Кс",3,шарф,Nom.Sing,_,_,_,магазин
сувенир,1338,souvenir,N.Masc.Inan,A1,"Golosa, MiP, МН",1,сувениры,Acc.Plur,_,_,_,"путешествие, магазин"
сувенир,1339,souvenir,N.Masc.Inan,A1,"Golosa, MiP, МН",2,сувениров,Gen.Plur,_,_,_,"путешествие, магазин"
сувенир,1340,souvenir,N.Masc.Inan,A1,"Golosa, MiP, МН",3,сувенирами,Ins.Plur,_,_,_,"путешествие, магазин"
коричневый,1341,brown,A,A1,"Golosa, MiP, МН",1,коричневых,Gen.Plur,_,_,_,описание
коричневый,1342,brown,A,A1,"Golosa, MiP, МН",2,коричневыми,Ins.Plur,_,_,_,описание
коричневый,1343,brown,A,A1,"Golosa, MiP, МН",3,коричневые,Nom.Plur,_,_,_,описание
должный,1344,proper,A,A1,МН,1,должного,Gen.Neut.Sing,_,_,_,"описание, учёба/работа"
должный,1345,proper,A,A1,МН,2,должным,Ins.Masc.Sing,_,_,_,"описание, учёба/работа"
должный,1346,proper,A,A1,МН,3,должную,Acc.Fem.Sing,_,_,_,"описание, учёба/работа"
разговаривать,1347,talk,V,A1,"Golosa, MiP, LM, МН",1,разговаривать,Inf,_,_,_,"люди, общение"
разговаривать,1348,talk,V,A1,"Golosa, MiP, LM, МН",2,разговаривали,Plur.Past,_,_,_,"люди, общение"
разговаривать,1349,talk,V,A1,"Golosa, MiP, LM, МН",3,разговаривал,Masc.Sing.Past,_,_,_,"люди, общение"
сделать,1350,make,V,A1,"Golosa, MiP, LM, МН",1,сделать,Inf,_,_,_,учеба/работа
сделать,1351,make,V,A1,"Golosa, MiP, LM, МН",2,сделал,Masc.Sing.Past,_,_,_,учеба/работа
сделать,1352,make,V,A1,"Golosa, MiP, LM, МН",3,сделали,Plur.Past,_,_,_,учеба/работа
сидеть,1353,sit,V,A1,"MiP, LM, МН",1,сидел,Masc.Sing.Past,_,_,_,"люди, жилье, свободное время, описание"
сидеть,1354,sit,V,A1,"MiP, LM, МН",2,сидит,Sing.3.Pres/Fut,_,_,_,"люди, жилье, свободное время, описание"
сидеть,1355,sit,V,A1,"MiP, LM, МН",3,сидеть,Inf,_,_,_,"люди, жилье, свободное время, описание"
сказать,1356,say,V,A1,"Golosa, MiP, LM, МН",1,сказал,Masc.Sing.Past,_,_,_,общение
сказать,1357,say,V,A1,"Golosa, MiP, LM, МН",2,сказать,Inf,_,_,_,общение
сказать,1358,say,V,A1,"Golosa, MiP, LM, МН",3,сказала,Fem.Sing.Past,_,_,_,общение
смотреть,1359,watch,V,A1,"LM, МН",1,смотреть,Inf,_,_,_,"свободное время, общение"
смотреть,1360,watch,V,A1,"LM, МН",2,смотрел,Masc.Sing.Past,_,_,_,"свободное время, общение"
смотреть,1361,watch,V,A1,"LM, МН",3,смотрит,Sing.3.Pres/Fut,_,_,_,"свободное время, общение"
смочь,1362,be able to,V,A1,"LM, МН",1,смогли,Plur.Past,_,_,_,"люди, свободное время"
смочь,1363,be able to,V,A1,"LM, МН",2,сможет,Sing.3.Pres/Fut,_,_,_,"люди, свободное время"
смочь,1364,be able to,V,A1,"LM, МН",3,смог,Masc.Sing.Past,_,_,_,"люди, свободное время"
спать,1365,sleep,V,A1,"LM, МН",1,спать,Inf,_,_,_,свободное время
спать,1366,sleep,V,A1,"LM, МН",2,спал,Masc.Sing.Past,_,_,_,свободное время
спать,1367,sleep,V,A1,"LM, МН",3,спит,Sing.3.Pres/Fut,_,_,_,свободное время
спрашивать,1368,ask,V,A1,"Golosa, MiP, LM, МН",1,спрашивает,Sing.3.Pres/Fut,_,_,_,общение
спрашивать,1369,ask,V,A1,"Golosa, MiP, LM, МН",2,спрашивать,Inf,_,_,_,общение
спрашивать,1370,ask,V,A1,"Golosa, MiP, LM, МН",3,спрашиваю,Sing.1.Pres/Fut,_,_,_,общение
становиться,1371,become,V,A1,"MiP, LM, МН",1,становится,Sing.3.Pres/Fut,_,_,_,"учеба/работа, время"
становиться,1372,become,V,A1,"MiP, LM, МН",2,становятся,Plur.3.Pres/Fut,_,_,_,"учеба/работа, время"
становиться,1373,become,V,A1,"MiP, LM, МН",3,становилось,Neut.Sing.Past,_,_,_,"учеба/работа, время"
стоить,1374,cost,V,A1,"Golosa, MiP, LM, МН",1,стоит,Sing.3.Pres/Fut,_,_,_,магазин
стоить,1375,cost,V,A1,"Golosa, MiP, LM, МН",2,стоило,Neut.Sing.Past,_,_,_,магазин
стоить,1376,cost,V,A1,"Golosa, MiP, LM, МН",3,стоят,Plur.3.Pres/Fut,_,_,_,магазин
стоять,1377,stand,V,A1,"Golosa, MiP, LM, МН",1,стоит,Sing.3.Pres/Fut,_,_,_,жилье
стоять,1378,stand,V,A1,"Golosa, MiP, LM, МН",2,стоял,Masc.Sing.Past,_,_,_,жилье
стоять,1379,stand,V,A1,"Golosa, MiP, LM, МН",3,стояли,Plur.Past,_,_,_,жилье
строить,1380,build,V,A1,"MiP, МН",1,строить,Inf,_,_,_,"учеба/работа, жилье"
строить,1381,build,V,A1,"MiP, МН",2,строили,Plur.Past,_,_,_,"учеба/работа, жилье"
строить,1382,build,V,A1,"MiP, МН",3,строит,Sing.3.Pres/Fut,_,_,_,"учеба/работа, жилье"
танцевать,1383,dance,V,A1,"MiP, LM, МН",1,танцевать,Inf,_,_,_,свободное время
танцевать,1384,dance,V,A1,"MiP, LM, МН",2,танцует,Sing.3.Pres/Fut,_,_,_,свободное время
танцевать,1385,dance,V,A1,"MiP, LM, МН",3,танцевал,Masc.Sing.Past,_,_,_,свободное время
увидеть,1386,see,V,A1,"LM, МН",1,увидел,Masc.Sing.Past,_,_,_,внутренний мир
увидеть,1387,see,V,A1,"LM, МН",2,увидеть,Inf,_,_,_,внутренний мир
увидеть,1388,see,V,A1,"LM, МН",3,увидела,Fem.Sing.Past,_,_,_,внутренний мир
ужинать,1389,have dinner,V,A1,"LM, МН",1,ужинал,Masc.Sing.Past,_,_,_,еда
ужинать,1390,have dinner,V,A1,"LM, МН",2,ужинать,Inf,_,_,_,еда
ужинать,1391,have dinner,V,A1,"LM, МН",3,ужинали,Plur.Past,_,_,_,еда
умирать,1392,die,V,A1,"Golosa, MiP, LM, МН",1,умирает,Sing.3.Pres/Fut,_,_,_,"люди, время, здоровье"
умирать,1393,die,V,A1,"Golosa, MiP, LM, МН",2,умирают,Plur.3.Pres/Fut,_,_,_,"люди, время, здоровье"
умирать,1394,die,V,A1,"Golosa, MiP, LM, МН",3,умирать,Inf,_,_,_,"люди, время, здоровье"
уставать,1395,be tired,V,A1,"LM, МН",1,устаю,Sing.1.Pres/Fut,_,_,_,"учеба/работа, здоровье, свободное время"
уставать,1396,be tired,V,A1,"LM, МН",2,уставала,Fem.Sing.Past,_,_,_,"учеба/работа, здоровье, свободное время"
уставать,1397,be tired,V,A1,"LM, МН",3,устаёшь,Sing.2.Pres/Fut,_,_,_,"учеба/работа, здоровье, свободное время"
учить,1398,teach,V,A1,"MiP, МН",1,учить,Inf,_,_,_,учеба/работа
учить,1399,teach,V,A1,"MiP, МН",2,учат,Plur.3.Pres/Fut,_,_,_,учеба/работа
учить,1400,teach,V,A1,"MiP, МН",3,учит,Sing.3.Pres/Fut,_,_,_,учеба/работа
учиться,1401,learn,V,A1,"Golosa, MiP, LM, МН",1,учиться,Inf,_,_,_,учеба/работа
учиться,1402,learn,V,A1,"Golosa, MiP, LM, МН",2,учился,Masc.Sing.Past,_,_,_,учеба/работа
учиться,1403,learn,V,A1,"Golosa, MiP, LM, МН",3,учится,Sing.3.Pres/Fut,_,_,_,учеба/работа
фотографировать,1404,make photographs,V,A1,"LM, МН",1,фотографируешь,Sing.2.Pres/Fut,_,_,_,"учеба/работа, свободное время"
фотографировать,1405,make photographs,V,A1,"LM, МН",2,фотографирует,Sing.3.Pres/Fut,_,_,_,"учеба/работа, свободное время"
фотографировать,1406,make photographs,V,A1,"LM, МН",3,фотографировать,Inf,_,_,_,"учеба/работа, свободное время"
ходить,1407,walk,V,A1,"Golosa, MiP, LM, МН, Кс",1,ходили,Plur.Past,_,_,_,"учеба/работа, свободное время"
ходить,1408,walk,V,A1,"Golosa, MiP, LM, МН, Кс",2,ходить,Inf,_,_,_,"учеба/работа, свободное время"
ходить,1409,walk,V,A1,"Golosa, MiP, LM, МН, Кс",3,ходила,Fem.Sing.Past,_,_,_,"учеба/работа, свободное время"
хотеть,1410,want,V,A1,"Golosa, MiP, LM, МН",1,хочу,Sing.1.Pres/Fut,_,_,_,внутренний мир
хотеть,1411,want,V,A1,"Golosa, MiP, LM, МН",2,хотел,Masc.Sing.Past,_,_,_,внутренний мир
хотеть,1412,want,V,A1,"Golosa, MiP, LM, МН",3,хочет,Sing.3.Pres/Fut,_,_,_,внутренний мир
чувствовать,1413,feel,V,A1,"MiP, LM, МН",1,чувствую,Sing.1.Pres/Fut,_,_,_,внутренний мир
чувствовать,1414,feel,V,A1,"MiP, LM, МН",2,чувствует,Sing.3.Pres/Fut,_,_,_,внутренний мир
чувствовать,1415,feel,V,A1,"MiP, LM, МН",3,чувствовал,Masc.Sing.Past,_,_,_,внутренний мир
