Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),
забывать,1721,forget,V,A2,"Golosa, MiP, LM",1,забывать,Imperf.Inf,"Я учила французский в школе, но теперь начинаю его забывать.","I was learning French at school, but now I’m beginning to forget it.",_,внутренний мир,
забывать,1722,forget,V,A2,"Golosa, MiP, LM",2,забывают,Imperf.Plur.3,Что чаще всего забывают в метро?,What do people most frequently forget in the metro?,_,внутренний мир,
забывать,1723,forget,V,A2,"Golosa, MiP, LM",3,забывайте,Imperf.Imper.Plur.2,При выходе из вагона не забывайте свои вещи!,Don't forget your belongings when leaving the train!,_,внутренний мир,
забыть,1724,forget,V,A2,MiP,1,забыл,Perf.Masc.Sing.Past,"Я забыл, как готовить яблочный пирог.",I forgot how to make an apple pie.,_,внутренний мир,
забыть,1725,forget,V,A2,MiP,2,забыла,Perf.Fem.Sing.Past,Утром я забыла ключи и теперь не могу попасть домой.,I forgot my keys in the morning and now I can’t get into my house.,_,внутренний мир,
забыть,1726,forget,V,A2,MiP,3,забыть,Perf.Inf,Как я могла забыть о нашей встрече!,How could I forget about our meeting!,_,внутренний мир,
задание,1727,assignment,N.Neut.Inan,A2,"Golosa, LM",1,задание,Acc.Sing,Он задал нам слишком сложное домашнее задание.,He gave us homework that was too complicated.,_,учёба/работа,
задание,1728,assignment,N.Neut.Inan,A2,"Golosa, LM",2,задания,Gen.Sing,"Выполнение задания оказалось труднее, чем я ожидала.",Solving the task turned out to be harder than I expected.,_,учёба/работа,
задание,1729,assignment,N.Neut.Inan,A2,"Golosa, LM",3,заданий,Gen.Plur,Всего у вас будет шесть домашних заданий и два теста в классе.,"In total, you’ll have 6 homework assignments and 2 tests in the class.",_,учёба/работа,
задача,1730,task,N.Fem.Inan,A2,LM,1,задач,Gen.Plur,"Нам задали пять задач по математике, но я не могу их решить.",We were given 5 math problems for homework but I cannot solve them.,_,учёба/работа,
задача,1731,task,N.Fem.Inan,A2,LM,2,задачи,Gen.Sing,"Помоги мне понять решение этой задачи, пожалуйста!","Help me to understand the answer to that problem, please!",_,учёба/работа,
задача,1732,task,N.Fem.Inan,A2,LM,3,задача,Nom.Sing,Эта задача оказалась слишком сложной для него.,This task appeared to be too difficult for him.,_,учёба/работа,
заказать,1733,order,V,A2,MiP,1,заказать,Perf.Inf,Может быть нам заказать пиццу? Какую вы любите?,Shall we order a pizza? What kind do you like?,_,"еда, магазин",Should it be может быть нам закзать?
заказать,1734,order,V,A2,MiP,2,заказал,Perf.Masc.Sing.Past,В ресторане Вася заказал себе салат с тунцом и грибной суп.,At the restaurant Vasya ordered tuna salad and mushroom soup.,_,"еда, магазин",
заказать,1735,order,V,A2,MiP,3,заказали,Perf.Plur.Past,Мы заказали себе два кофе и десерт.,We ordered two coffees and a dessert for ourselves.,_,"еда, магазин",
заказывать,1736,order,V,A2,"Golosa, MiP, LM",1,заказывали,Imperf.Plur.Past,"Мы не заказывали этот салат. Тут, наверное, какая-то ошибка.",We didn’t order that salad. There must be some mistake.,_,"еда, магазин",
заказывать,1737,order,V,A2,"Golosa, MiP, LM",2,заказывал,Imperf.Masc.Sing.Past,В баре он всегда заказывал себе виски.,He always ordered whisky at the bar.,_,"еда, магазин",
заказывать,1738,order,V,A2,"Golosa, MiP, LM",3,заказывать,Imperf.Inf,Я не люблю заказывать одежду через интернет.,I don't like to order clothes on the Internet.,_,"еда, магазин",
заканчивать,1739,finish,V,A2,"Golosa, LM",1,заканчивала,Imperf.Fem.Sing.Past,Она обычно заканчивала свои рассказы одной и той же фразой.,Usually she finished all her stories with the same phrase.,_,"люди, время",
заканчивать,1740,finish,V,A2,"Golosa, LM",2,заканчивал,Imperf.Masc.Sing.Past,В тот год Ваня заканчивал институт и собирался устроиться на работу.,That year Vanya was graduating from the university and was planning to get a job.,_,"люди, время",
заканчивать,1741,finish,V,A2,"Golosa, LM",3,заканчивая,Imperf.Gerund,Этот актёр может играть любые роли: начиная с драмы и заканчивая комедией.,This actor can play any roles: from drama to comedy.,_,"люди, время",
закон,1742,law,N.Masc.Inan,A2,LM,1,закон,Nom.Sing,Новый закон не разрешает курить в кафе и ресторанах.,The new law doesn’t allow smoking inside cafes and restaurants.,_,"люди, политика",
закон,1743,law,N.Masc.Inan,A2,LM,2,закона,Gen.Sing,Принятие нового закона задерживается.,Adoption of the new law is delayed.,_,"люди, политика",
закон,1744,law,N.Masc.Inan,A2,LM,3,законов,Gen.Plur,Полиция следит за соблюдением законов.,The police make sure that the laws are obeyed.,_,"люди, политика",
закрывать,1745,close,V,A2,LM,1,закрывают,Imperf.Plur.3,Двери в университет закрывают на ночь и на выходные.,University doors are closed during the night and on weekends.,_,"люди, жильё",
закрывать,1746,close,V,A2,LM,2,закрывать,Imperf.Inf,Я не буду закрывать глаза на ваше поведение! Так нельзя!,I won’t close my eyes to you behavior! You can’t behave like this!,_,"люди, жильё",
закрывать,1747,close,V,A2,LM,3,закрывал,Imperf.Masc.Sing.Past,"Он никогда не закрывал за собой дверь, когда входил.",He never closed the door behind him when he came inside.,_,"люди, жильё",
зал,1748,hall,N.Masc.Inan,A2,"Golosa, MiP, LM",1,зале,Loc.Sing,Этот спектакль очень успешный. В зале нет свободных мест.,This show is very successful. There’s not a single empty seat in the hall.,_,жильё,
зал,1749,hall,N.Masc.Inan,A2,"Golosa, MiP, LM",2,зал,Acc.Sing,"Уважаемые зрители, проходите в зал! Спектакль скоро начнётся.","Ladies and gentlemen, please come inside the hall. The show is about to start.",_,жильё,
зал,1750,hall,N.Masc.Inan,A2,"Golosa, MiP, LM",3,зала,Gen.Sing,Он быстро вышел из зала и побежал домой.,He quickly left the hall and ran home.,_,жильё,
замена,1751,replacement,N.Fem.Inan,A2,LM,1,замены,Gen.Sing,Пришло время замены телефона на новый. ,The time has come to exchange the phone for a new one.,_,учёба/работа,This sentence is very hard to process for a learner.
замена,1752,replacement,N.Fem.Inan,A2,LM,2,замена,Nom.Sing,На поле произошла замена: вместо Роналду вышел Манджукич.,There's a substitution on the field: Manjukich has come out instead of Ronaldo.,_,учёба/работа,
замена,1753,replacement,N.Fem.Inan,A2,LM,3,замену,Acc.Sing,Мобильные телефоны пришли на замену пейджерам.,Mobile phones came to replace pagers.,_,учёба/работа,
замечательный,1754,wonderful,A,A2,LM,1,замечательный,Nom.Masc.Sing,Какой у вас замечательный ребёнок!,What a marvellous child you have!,_,описание,
замечательный,1755,wonderful,A,A2,LM,2,замечательная,Nom.Fem.Sing,Это замечательная идея! Так и сделаем.,That’s a great idea! We’ll do it that way.,_,описание,
замечательный,1756,wonderful,A,A2,LM,3,замечательных,Gen.Plur,У меня много замечательных друзей. Я их очень ценю.,I have many wonderful friends. I appreciate them so much.,_,описание,
замечать,1757,notice,V,A2,LM,1,замечает,Imperf.Sing.3,Почему он меня не замечает?,Why doesn't he notice me?,_,внутренний мир,
замечать,1758,notice,V,A2,LM,2,замечал,Imperf.Masc.Sing.Past,Он всегда замечал в людях маленькие детали.,He always noticed small details in people.,_,внутренний мир,
замечать,1759,notice,V,A2,LM,3,замечать,Imperf.Inf,Учись не замечать неприятные комментарии других людей.,Learn to ignore the unpleasant commentaries of others.,_,внутренний мир,
заниматься,1760,be engaged in,V,A2,"Golosa, MiP, LM",1,заниматься,Imperf.Inf,Главное в жизни — заниматься любимым делом.,The most important thing in life is to do what you like.,_,учёба/работа,
заниматься,1761,be engaged in,V,A2,"Golosa, MiP, LM",2,занимается,Imperf.Sing.3,Катя занимается музыкой. Она играет на пианино.,Katya is learning music. She’s playing the piano.,_,учёба/работа,
заниматься,1762,be engaged in,V,A2,"Golosa, MiP, LM",3,занимался,Imperf.Masc.Sing.Past,В прошлом он много занимался спортом.,In the past he used to practice sports a lot.,_,учёба/работа,
занятие,1763,activity,N.Neut.Inan,A2,"Golosa, LM",1,занятия,Nom.Plur,Мне никогда не нравились занятия футболом.,I never liked playing soccer.,_,учёба/работа,
занятие,1764,activity,N.Neut.Inan,A2,"Golosa, LM",2,занятий,Gen.Plur,После занятий мы пошли в кино.,After our classes we went to the movies.,_,учёба/работа,
занятие,1765,activity,N.Neut.Inan,A2,"Golosa, LM",3,занятие,Nom.Sing,Чтение — это моё любимое занятие.,Reading is my favorite pastime.,_,учёба/работа,
запад,1766,West,N.Masc.Inan,A2,"Golosa, MiP, LM",1,запад,Acc.Sing,"Вы плывёте на восток, а надо — на запад.","You’re sailing to the east, but in fact should be sailing to the west.",_,"путешествие, политика",
запад,1767,West,N.Masc.Inan,A2,"Golosa, MiP, LM",2,западе,Loc.Sing,Новую станцию метро открыли на западе Москвы.,They’ve opened a new metro station on the west side of Moscow.,_,"путешествие, политика",
запад,1768,West,N.Masc.Inan,A2,"Golosa, MiP, LM",3,западом,Ins.Sing,Диалог Востока с Западом очень важен. ,The dialogue of East and West is very important.,_,"путешествие, политика","This sentence contains both difficult vocabulary and syntax, too hard for A2"
западный,1769,western,A,A2,LM,1,западных,Gen.Plur,Счастливый конец — особенность многих западных фильмов.,A happy ending is a feature of many western movies.,_,"описание, путешествие, погода",
западный,1770,western,A,A2,LM,2,западные,Nom.Plur,Западные регионы страны пострадали от урагана.,Western regions of the country were damaged by the hurricane.,_,"описание, путешествие, погода",
западный,1771,western,A,A2,LM,3,западном,Loc.Masc.Sing,Долина Смерти является самым низким местом в западном полушарии.,Death Valley is the lowest place in the western hemisphere.,_,"описание, путешествие, погода",
заплатить,1772,pay,V,A2,"MiP, LM",1,заплатить,Perf.Inf,"Уважаемые пассажиры, не забудьте заплатить за проезд.","Dear passengers, please don’t forget to pay for your trip.",_,магазин,
заплатить,1773,pay,V,A2,"MiP, LM",2,заплатил,Perf.Masc.Sing.Past,Он заплатил четыреста рублей за билет в кино.,He paid 400 roubles for a movie ticket.,_,магазин,
заплатить,1774,pay,V,A2,"MiP, LM",3,заплатили,Perf.Plur.Past,Вы уже заплатили за поездку?,Have you already paid for your ride?,_,магазин,
зарабатывать,1775,earn,V,A2,"MiP, LM",1,зарабатывать,Imperf.Inf,Тебе пора начать зарабатывать деньги самостоятельно!,It's time for you to start earning money on your own.,_,учёба/работа,
зарабатывать,1776,earn,V,A2,"MiP, LM",2,зарабатывает,Imperf.Sing.3,Сколько он зарабатывает в месяц?,How much does he earn per month?,_,учёба/работа,
зарабатывать,1777,earn,V,A2,"MiP, LM",3,зарабатывают,Imperf.Plur.3,"Интересно, сколько они зарабатывают на продаже рекламы?",I wonder how much they earn selling ads.,_,учёба/работа,
заработать,1778,earn,V,A2,MiP,1,заработать,Perf.Inf,Мне не заработать столько за год.,I don't earn that much in a year.,_,учёба/работа,
заработать,1779,earn,V,A2,MiP,2,заработал,Perf.Masc.Sing.Past,Как ты заработал свой первый миллион?,How did you earn your fist million?,_,учёба/работа,
заработать,1780,earn,V,A2,MiP,3,заработает,Perf.Sing.3,Я больше не буду давать Васе в долг. Пусть он их заработает сам.,I won't ever lend money to Vasya again. Let him earn it by himself.,_,учёба/работа,
звать,1781,call,V,A2,"Golosa, MiP, LM",1,зовут,Imperf.Plur.3,Как тебя зовут?,What's your name?,_,"люди, общение",
звать,1782,call,V,A2,"Golosa, MiP, LM",2,звали,Imperf.Plur.Past,Нашу кошку звали Муркой.,Our cat was called Murka.,_,"люди, общение",
звать,1783,call,V,A2,"Golosa, MiP, LM",3,звать,Imperf.Inf,Сколько можно вас звать? Обед давно готов.,How many times do I have to call you? The lunch has been ready for a long time.,_,"люди, общение",
звонок,1784,call,N.Masc.Inan,A2,"MiP, LM",1,звонок,Nom.Sing,Ваш звонок очень важен для нас.,Your call is very important to us.,_,"учёба/работа, общение",
звонок,1785,call,N.Masc.Inan,A2,"MiP, LM",2,звонков,Gen.Plur,Я устала от звонков из банка.,I am tired of calls from the bank.,_,"учёба/работа, общение",
звонок,1786,call,N.Masc.Inan,A2,"MiP, LM",3,звонки,Acc.Plur,На мои звонки никто не отвечал.,Nobody answered my calls.,_,"учёба/работа, общение",
звук,1787,sound,N.Masc.Inan,A2,"Golosa, LM",1,звуков,Gen.Plur,Я проснулся от громких звуков с улицы.,I woke up because of loud noises from the street.,_,общение,
звук,1788,sound,N.Masc.Inan,A2,"Golosa, LM",2,звука,Gen.Sing,Эта камера записывает видео без звука.,This camera records video with no sound.,_,общение,
звук,1789,sound,N.Masc.Inan,A2,"Golosa, LM",3,звук,Nom.Sing,Звук машин за окном мешал мне думать.,The noise of the cars outside made it hard for me to think.,_,общение,
земля,1790,ground,N.Fem.Inan,A2,LM,1,землю,Acc.Sing,Он бросил сумки на землю и решил немного отдохнуть.,He threw his bags on the ground and decided to take a rest.,_,путешествие,
земля,1791,ground,N.Fem.Inan,A2,LM,2,земли,Gen.Sing,Расстояние от Земли до Луны — триста восемьдесят четыре тысячи километров.,The distance from the Earth to the Moon is 384 000 kilometers.,_,путешествие,
земля,1792,ground,N.Fem.Inan,A2,LM,3,земле,Loc.Sing,Моя мама — лучшая на земле!,My mom is the best mom on Earth!,_,путешествие,
зеркало,1793,mirror,N.Neut.Inan,A2,LM,1,зеркало,Acc.Sing,Я посмотрел в зеркало и не узнал себя.,I looked into the mirror and couldn't recognize myself.,_,жильё,
зеркало,1794,mirror,N.Neut.Inan,A2,LM,2,зеркале,Loc.Sing,Вам нравится ваше отражение в зеркале?,Do you like your reflection in the mirror?,_,жильё,
зеркало,1795,mirror,N.Neut.Inan,A2,LM,3,зеркала,Gen.Sing,"Ванечка, отойди от зеркала! Оно может упасть.","Vanechka, please go away from the mirror! It might fall down.",_,жильё,
зимний,1796,winter,A,A2,"MiP, LM",1,зимнее,Inan.Acc.Neut.Sing,В России больше не переходят на зимнее время.,In Russia people don’t change to winter time anymore.,_,"описание, погода, время",
зимний,1797,winter,A,A2,"MiP, LM",2,зимних,Gen.Plur,На улице холодно. Придётся идти в зимних сапогах.,It's cold outside. I’ll have to wear my winter boots.,_,"описание, погода, время",
зимний,1798,winter,A,A2,"MiP, LM",3,зимняя,Nom.Fem.Sing,В 2014 году зимняя олимпиада проходила в Сочи.,In 2014 the winter Olympics were in Sochi.,_,"описание, погода, время",
злой,1799,angry,A,A2,"LM, Кс",1,злые,Nom.Plur,Почему вы такие злые?,Why are you so angry?,_,"описание, внутренний мир",
злой,1800,angry,A,A2,"LM, Кс",2,злых,Gen.Plur,"Некоторые люди вешают в домах амулеты, чтобы отгонять злых духов.",Some people hang amulets around their houses to protect themselves from evil spirits.,_,"описание, внутренний мир",
злой,1801,angry,A,A2,"LM, Кс",3,злая,Nom.Fem.Sing,"Осторожно, во дворе злая собака!",Watch out! There’s a vicious dog in the yard.,_,"описание, внутренний мир",
знак,1802,sign,N.Masc.Inan,A2,LM,1,знак,Nom.Sing,Какой у вас знак зодиака?,What’s your zodiac sign?,_,общение,
знак,1803,sign,N.Masc.Inan,A2,LM,2,знака,Gen.Sing,Поверните налево после знака «Обгон запрещён».,Turn left after the “No passing” sign.,_,общение,
знак,1804,sign,N.Masc.Inan,A2,LM,3,знаком,Ins.Sing,Она считала нашу встречу знаком судьбы.,She considered our meeting to be an omen.,_,общение,
знакомиться,1805,meet,V,A2,"MiP, LM",1,знакомиться,Imperf.Inf,Мне нравится знакомиться с новыми людьми.,I like to meet new people.,_,общение,
знакомиться,1806,meet,V,A2,"MiP, LM",2,знакомимся,Imperf.Plur.1,На уроках литературы мы знакомимся с произведениями русских авторов.,In our literature classes we get acquainted with the works of Russian authors.,_,общение,
знакомиться,1807,meet,V,A2,"MiP, LM",3,знакомится,Imperf.Sing.3,Обычно он знакомится с девушками в барах.,He usually meets girls at bars.,_,общение,
знакомый,1808,acquaintance,A,A2,"Golosa, MiP, LM",1,знакомы,Plur,"Мы знакомы с Анной, она раньше работала у нас в компании.","Anna and I know each other already, she used to work in our company.",_,"люди, общение",
знакомый,1809,acquaintance,N.Masc.Anim,A2,"Golosa, MiP, LM",2,знакомых,Gen.Plur,"У меня много знакомых, но мало друзей.",I have a lot of acquaintances but only a few real friends.,_,"люди, общение",
знакомый,1810,acquaintance,N.Masc.Anim,A2,"Golosa, MiP, LM",3,знакомые,Nom.Plur,"Все мои знакомые — либо врачи, либо юристы.",All of my acquaintances are either doctors or lawyers.,_,"люди, общение",
значение,1811,meaning,N.Neut.Inan,A2,LM,1,значение,Acc.Sing,Ты придаёшь слишком большое значение случайным совпадениям.,You see too much meaning in random coincidences.,_,"мера, внутренний мир",
значение,1812,meaning,N.Neut.Inan,A2,LM,2,значения,Gen.Sing,"Не имеет значения, куда лететь. Главное — с кем.",It doesn’t matter where you fly to. What matters is who you fly with.,_,"мера, внутренний мир",
значение,1813,meaning,N.Neut.Inan,A2,LM,3,значений,Gen.Plur,У этого слова несколько значений. ,This word has several meanings.,_,"мера, внутренний мир",This example is too hard for this level.
значить,1814,meaning,V,A2,"MiP, LM",1,значит,Imperf.Sing.3,Что значит твоя татуировка?,What does your tattoo mean?,_,"общение, внутренний мир",
значить,1815,meaning,V,A2,"MiP, LM",2,значило,Imperf.Neut.Sing.Past,"Никто никогда не видел её мужа. Но это не значило, что у неё его нет.",No one's ever met her husband. That doesn’t mean she doesn’t have one.,_,"общение, внутренний мир",Сониного мужа: That is way too hard for this level!
значить,1816,meaning,V,A2,"MiP, LM",3,значат,Imperf.Plur.3,Что значат все эти символы?,What do all those symbols mean?,_,"общение, внутренний мир",
золото,1817,gold,N.Neut.Inan,A2,LM,1,золота,Gen.Sing,Её кольцо было сделано из золота с бриллиантами.,Her ring was made of gold and diamonds.,_,магазин,
золото,1818,gold,N.Neut.Inan,A2,LM,2,золото,Acc.Sing,Цены на золото в этом месяце выросли на три процента.,The prices for gold got 3 percent higher this month.,_,магазин,
золото,1819,gold,N.Neut.Inan,A2,LM,3,золотом,Ins.Sing,Фасад здания украшен золотом.,The facade of this building is decorated with gold.,_,магазин,
золотой,1820,golden,A,A2,LM,1,золотую,Acc.Fem.Sing,"Она претендовала на золотую медаль в беге, но её обогнала менее опытная спортсменка.",She was trying to get a gold medal in running but a less experienced competitor outran her.,_,"описание, магазин",
золотой,1821,golden,A,A2,LM,2,золотой,Nom.Masc.Sing,Где мой любимый золотой браслет? Я нигде не могу его найти. ,Where is my favorite golden bracelet? I can't find it anywhere.,_,"описание, магазин",
золотой,1822,golden,A,A2,LM,3,золотое,Nom.Neut.Sing,Мне очень нравится это золотое кольцо! Я хочу его купить.,I really like that gold ring! I want to buy it.,_,"описание, магазин",
зонтик,1823,umbrella,N.Masc.Inan,A2,LM,1,зонтик,Nom.Sing,У меня сломался зонтик. Надо срочно купить новый.,My umbrella got broken. I need to buy a new one right away.,_,"магазин, погода",
зонтик,1824,umbrella,N.Masc.Inan,A2,LM,2,зонтики,Acc.Plur,"Ты всё теряешь ― зонтики, кошельки, ключи...","You loose everything -- umbrellas, wallets, keys...",_,"магазин, погода",
зонтик,1825,umbrella,N.Masc.Inan,A2,LM,3,зонтиком,Ins.Sing,Как приятно вместе идти под зонтиком!,How nice it is to walk together under the same umbrella.,_,"магазин, погода",
зуб,1826,tooth,N.Masc.Inan,A2,"Golosa, LM",1,зуб,Nom.Sing,У меня болит зуб. Надо записаться к врачу.,I have a toothache. I need to get an appointment with my dentist.,_,здоровье,
зуб,1827,tooth,N.Masc.Inan,A2,"Golosa, LM",2,зубы,Acc.Plur,Я боюсь лечить зубы. Это так больно!,I'm scared of getting my teeth fixed. It’s so painful!,_,здоровье,
зуб,1828,tooth,N.Masc.Inan,A2,"Golosa, LM",3,зубами,Ins.Plur,Мне надо срочно что-то сделать с зубами. Они постоянно болят.,I need to get something done with my teeth right away. They ache all the time.,_,здоровье,
игрушка,1829,toy,N.Fem.Inan,A2,"Golosa, LM, Поехали",1,игрушки,Acc.Plur,Маша купила детям новые игрушки.,Masha bought new toys for her children.,_,"люди, общение, магазин",
игрушка,1830,toy,N.Fem.Inan,A2,"Golosa, LM, Поехали",2,игрушек,Gen.Plur,Они провели в магазине игрушек три часа.,They spent 3 hours in the toy store.,_,"люди, общение, магазин",
игрушка,1831,toy,N.Fem.Inan,A2,"Golosa, LM, Поехали",3,игрушку,Acc.Sing,"Дочка просит меня купить эту игрушку, но она очень дорогая.","My daughter wants me to buy her that toy, but it’s very expensive.",_,"люди, общение, магазин",
извинить,1832,excuse,V,A2,MiP,1,извините,Perf.Imper.Plur.2,"Извините, пожалуйста, вы не подскажете, как пройти к Красной площади?","Excuse me, could you please tell me how to get to Red Square?",_,общение,
извинить,1833,excuse,V,A2,MiP,2,извини,Perf.Imper.Sing.2,"Извини, я не хотела тебя обидеть.","I'm sorry, I didn’t mean to offend you.",_,общение,
извинить,1834,excuse,V,A2,MiP,3,извинить,Perf.Inf,"Прошу меня извинить, мне пора идти.","I beg your pardon, but it’s time for me to go now.",_,общение,
извинять,1835,excuse,A,A2,LM,1,извиняющую,Imperf.PresentActiveParticiple.Acc.Fem.Sing,"Он не мог придумать извиняющую причину, почему он опоздал. ",He couldn't come up with a good excuse for why he came late.,_,общение,
изменять,1836,change,V,A2,LM,1,изменять,Imperf.Inf,Я никогда не буду изменять жене. Я её очень люблю.,I will never cheat on my wife. I love her so much.,_,"учёба/работа, мера, общение",
изменять,1837,change,V,A2,LM,2,изменяет,Imperf.Sing.3,"Мне было грустно узнать, что Иван изменяет своей жене.",I was sad to find out that Ivan is cheating on his wife.,_,"учёба/работа, мера, общение",
изменять,1838,change,V,A2,LM,3,изменяют,Imperf.Plur.3,"Условия этого договора изменяют раз в год, в сентябре.","The conditions of this agreement are changed once a year, in September.",_,"учёба/работа, мера, общение",
изучать,1839,study,V,A2,"Golosa, MiP, LM",1,изучать,Imperf.Inf,"Раньше он хотел изучать астрономию, но потом выбрал биологию.",First he wanted to study astronomy but then chose biology.,_,учёба/работа,
изучать,1840,study,V,A2,"Golosa, MiP, LM",2,изучал,Imperf.Masc.Sing.Past,В университете Сергей изучал историю и философию.,At university Sergey studied history and philosophy.,_,учёба/работа,
изучать,1841,study,V,A2,"Golosa, MiP, LM",3,изучали,Imperf.Plur.Past,"Мы этого ещё не изучали! Объясните, пожалуйста!","We haven’t studied that yet! Please, explain it to us!",_,учёба/работа,
институт,1842,institute,N.Masc.Inan,A2,"Golosa, LM",1,института,Gen.Sing,Из института я возвращаюсь на метро.,I take the metro back from the institute.,_,учёба/работа,
институт,1843,institute,N.Masc.Inan,A2,"Golosa, LM",2,институт,Acc.Sing,Она поступила в Институт международных отношений.,She enrolled in the Institute of international relations.,_,учёба/работа,
институт,1844,institute,N.Masc.Inan,A2,"Golosa, LM",3,институте,Loc.Sing,В нашем институте не учат физике.,It's not possible to study physics in our institute.,_,учёба/работа,
интерес,1845,interest,N.Masc.Inan,A2,LM,1,интерес,Acc.Sing,Нобелевские лауреаты вызывают большой интерес.,Nobel laureates attract a lot of attention.,_,учёба/работа,This seems very idiomatic and not very useful. More useful are verbs like вызывать: Нобелевские  премии вызывают большой интерес.
интерес,1846,interest,N.Masc.Inan,A2,LM,2,интересы,Acc.Plur,Давайте уважать интересы друг друга.,Let's respect each others’ interests.,_,учёба/работа,
интерес,1847,interest,N.Masc.Inan,A2,LM,3,интересов,Gen.Plur,Круг его научных интересов очень широк.,The range of his scientific interests is very wide.,_,учёба/работа,
интересоваться,1848,interest,V,A2,"Golosa, MiP, LM",1,интересуется,Imperf.Sing.3,"Папа интересуется, когда ты сегодня вернёшься домой.",Dad asks when you’re coming home tonight.,_,учёба/работа,
интересоваться,1849,interest,V,A2,"Golosa, MiP, LM",2,интересоваться,Imperf.Inf,Как можно не интересоваться политикой? ,How one can not be interested in politics?,_,учёба/работа,
интересоваться,1850,interest,V,A2,"Golosa, MiP, LM",3,интересуются,Imperf.Plur.3,"Они интересуются историей, поэтому пошли в археологический музей.","They are interested in history, that’s why they went to the archaeological museum.",_,учёба/работа,
искать,1851,seek,V,A2,"Golosa, LM",1,искать,Imperf.Inf,Я заблудилась в Париже и мне пришлось искать дорогу до своего отеля.,I got lost in Paris and had to find the way to my hotel.,_,"люди, жильё",
искать,1852,seek,V,A2,"Golosa, LM",2,искал,Imperf.Masc.Sing.Past,Я целый день искал ключи от квартиры.,I was searching for the keys to my apartment.,_,"люди, жильё","Who would search for a shirt? How about ключи, телефон?"
искать,1853,seek,V,A2,"Golosa, LM",3,ищет,Imperf.Sing.3,"Кто ищет, тот всегда найдёт.",The one who seeks always finds what they are after.,_,"люди, жильё",
исследовать,1854,investigate,V,A2,LM,1,исследовать,Imperf.Inf,"Он решил, что хочет исследовать открытый космос.",He decided that he wants to explore outer space.,_,"люди, учёба/работа",
исследовать,1855,investigate,V,A2,LM,2,исследовал,Imperf.Masc.Sing.Past,"Раньше он исследовал бактерий, а теперь исследует вирусы.",He used to do research on bacteria and now he’s doing research on viruses.,_,"люди, учёба/работа",
исследовать,1856,investigate,A,A2,LM,3,исследуемых,Imperf.PresentPassiveParticiple.Gen.Plur,Что показал анализ исследуемых объектов?,What has the analysis of the objects under investigation shown us?,_,"люди, учёба/работа",
казаться,1857,seem,V,A2,"MiP, LM",1,кажется,Imperf.Sing.3,"Мне кажется, мы здесь уже были.",It seems like we’ve been here before.,_,внутренний мир,
казаться,1858,seem,V,A2,"MiP, LM",2,казалось,Imperf.Neut.Sing.Past,"Ему казалось, что настоящей любви не существует.",He thought that true love doesn’t exist.,_,внутренний мир,
казаться,1859,seem,V,A2,"MiP, LM",3,казаться,Imperf.Inf,"Мне стало казаться, что я заболеваю.",I started to think that I was getting sick.,_,внутренний мир,
каникулы,1860,holidays,N.Inan,A2,"Golosa, LM",1,каникулы,Acc.Plur,На каникулы мы ездили в Португалию.,We went to Portugal on vacation.,_,свободное время,
каникулы,1861,holidays,N.Inan,A2,"Golosa, LM",2,каникулах,Loc.Plur,Что вы делали на зимних каникулах?,What did you do during the winter vacation?,_,свободное время,
каникулы,1862,holidays,N.Inan,A2,"Golosa, LM",3,каникул,Gen.Plur,"К сожалению, неделя каникул закончилась. Снова нужно в школу.",The week of vacation is unfortunately over. Time for school again.,_,свободное время,
картофель,1863,potato,N.Masc.Inan,A2,"Golosa, LM, Поехали",1,картофеля,Gen.Sing,Возьмите два клубня картофеля и очистите их от кожуры.,Take 2 potatoes and peel them.,_,"еда, магазин",
картофель,1864,potato,N.Masc.Inan,A2,"Golosa, LM, Поехали",2,картофель,Nom.Sing,Для супа мне нужен картофель и морковь.,I need potatoes and carrots for the soup.,_,"еда, магазин",
картофель,1865,potato,N.Masc.Inan,A2,"Golosa, LM, Поехали",3,картофелем,Ins.Sing,Он любит салат с картофелем.,He likes potato salad.,_,"еда, магазин",
каша,1866,porridge,N.Fem.Inan,A2,"Golosa, MiP, LM",1,кашу,Acc.Sing,Каждое утро Петя варит овсяную кашу.,Petya cooks oatmeal every morning.,_,еда,
каша,1867,porridge,N.Fem.Inan,A2,"Golosa, MiP, LM",2,каша,Nom.Sing,Тебе нравится гречневая каша?,Do you like cooked buckwheat?,_,еда,
каша,1868,porridge,N.Fem.Inan,A2,"Golosa, MiP, LM",3,кашей,Ins.Sing,Бабушка приготовила нам котлеты с кашей.,Grandma made meatballs with mashed potatoes for us.,_,еда,
класть,1869,put,V,A2,"Golosa, MiP, LM",1,класть,Imperf.Inf,Сколько сахара нужно класть в этот пирог?,How much sugar you need to put into this pie?,_,еда,
класть,1870,put,V,A2,"Golosa, MiP, LM",2,кладёт,Imperf.Sing.3,Она никогда не кладёт сахар в кофе.,She never puts sugar in her coffee.,_,еда,
класть,1871,put,V,A2,"Golosa, MiP, LM",3,кладут,Imperf.Plur.3,Что они кладут в эту пасту? Она такая вкусная!,What do they put in this pasta? It’s so tasty!,_,еда,
команда,1872,team,N.Fem.Inan,A2,"Golosa, LM",1,команды,Gen.Sing,Один игрок из команды заболел. Пришлось сделать замену.,One of the players on the team got sick. We had to replace him.,_,"люди, общение",
