Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
защитник,6905,protector,N.Masc.Anim,B2,LM,3,защитника,Gen.Sing,"Команда ""Зенит"" хочет купить итальянского защитника.",The Zenit football team wants to buy an italian quarter-back.,_,"люди, политика",,
злиться,6906,be angry,V,B2,LM,1,злился,Imperf.Masc.Sing.Past,"Вчера я на неё злился, но сегодня мне уже всё равно.",Yesterday I was angry at her but today I don't care.,_,"внутренний мир, общение",,
злиться,6907,be angry,V,B2,LM,2,злюсь,Imperf.Sing.1,Я не злюсь на тебя.,I'm not mad at you.,_,"внутренний мир, общение",,
злиться,6908,be angry,V,B2,LM,3,злишься,Imperf.Sing.2,За что ты на меня злишься?,Why are you mad at me?,_,"внутренний мир, общение",,
звонкий,6909,sonorous,A,B2,LM,1,звонкого,Gen.Neut.Sing,Осенью не слышно звонкого пения птиц.,"In the fall, you can't hear clear birds' singing.",_,описание,,
звонкий,6910,sonorous,A,B2,LM,2,звонкий,Nom.Masc.Sing,Раздался её звонкий голос.,Her clear voice thrilled.,_,описание,,
звонкий,6911,sonorous,A,B2,LM,3,звонкие,Nom.Plur,Издалека раздались звонкие голоса.,Clear voices thrilled from afar.,_,описание,,
избивать,6912,beat up,V,B2,LM,1,избивают,Imperf.Plur.3,"Я увидел, как какие-то парни избивают Васю, и поспешил ему на помощь.",_,_,общение,,
избивать,6913,beat up,V,B2,LM,2,избивали,Imperf.Plur.Past,В детстве Петю регулярно избивали другие дети.,_,_,общение,,
извиняться,6914,excuse,V,B2,LM,1,извинялись,Imperf.Plur.Past,Мы ещё долго извинялись за тот поступок.,_,_,общение,,
извиняться,6915,excuse,V,B2,LM,2,извиняться,Imperf.Inf,Я не собираюсь перед ним извиняться.,_,_,общение,,
извиняться,6916,excuse,V,B2,LM,3,извинялась,Imperf.Fem.Sing.Past,Маша долго извинялась за своё опоздание.,_,_,общение,,
зелень,6917,greenery,N.Fem.Inan,B2,"LM, Поехали",1,зелень,Nom.Sing,Яркая зелень деревьев сразу бросилась мне в глаза.,_,_,"животные/растения, погода",,
зелень,6918,greenery,N.Fem.Inan,B2,"LM, Поехали",2,зелени,Gen.Sing,Среди зелени я увидел знакомую фигуру.,_,_,"животные/растения, погода",,
зелень,6919,greenery,N.Fem.Inan,B2,"LM, Поехали",3,зеленью,Ins.Sing,Я лежал на земле и любовался молодой зеленью.,_,_,"животные/растения, погода",,
земной,6920,earthy,A,B2,LM,1,земного,Gen.Masc.Sing,Сейчас население земного шара постепенно растёт.,_,_,"описание, погода",,
земной,6921,earthy,A,B2,LM,2,земной,Gen.Fem.Sing,Вода покрывает около семидесяти процентов земной поверхности.,_,_,"описание, погода",,
земной,6922,earthy,A,B2,LM,3,земных,Gen.Plur,Синий кит — самое большое из всех земных существ.,_,_,"описание, погода",,
издавать,6923,issue,V,B2,LM,1,издавал,Imperf.Masc.Sing.Past,"Александр Сергеевич Пушкин издавал журнал ""Современник"".",_,_,описание,,
издавать,6924,issue,V,B2,LM,2,издавать,Imperf.Inf,Мы с Сашей решили издавать юмористический журнал.,_,_,описание,,
издавать,6925,issue,V,B2,LM,3,издаёт,Imperf.Sing.3,Александр издаёт свою книгу в следующем году.,_,_,описание,,
зло,6926,evil,N.Neut.Inan,B2,LM,1,зла,Gen.Sing,_,_,_,внутренний мир,,
зло,6927,evil,N.Neut.Inan,B2,LM,2,зло,Nom.Sing,_,_,_,внутренний мир ,,
зло,6928,evil,N.Neut.Inan,B2,LM,3,злом,Ins.Sing,_,_,_,внутренний мир,,
змея,6929,snake,N.Fem.Anim,B2,LM,1,змей,Gen.Plur,_,_,_,животные/растения,,
змея,6930,snake,N.Fem.Anim,B2,LM,2,змеи,Nom.Plur,_,_,_,животные/растения,,
змея,6931,snake,N.Fem.Anim,B2,LM,3,змеями,Ins.Plur,_,_,_,животные/растения,,
знакомство,6932,acquaintance,N.Neut.Inan,B2,"Golosa, LM",1,знакомства,Gen.Sing,_,_,_,общение,,
знакомство,6933,acquaintance,N.Neut.Inan,B2,"Golosa, LM",2,знакомство,Nom.Sing,_,_,_,общение,,
знакомство,6934,acquaintance,N.Neut.Inan,B2,"Golosa, LM",3,знакомству,Dat.Sing,_,_,_,общение,,
значок,6935,sign,N.Masc.Inan,B2,LM,1,значок,Nom.Sing,_,_,_,одежда,,
значок,6936,sign,N.Masc.Inan,B2,LM,2,значками,Ins.Plur,_,_,_,одежда,,
значок,6937,sign,N.Masc.Inan,B2,LM,3,значку,Dat.Sing,_,_,_,одежда,,
зрительный,6938,_,A,B2,LM,1,зрительной,Gen.Fem.Sing,_,_,_,_,,
зрительный,6939,_,A,B2,LM,2,зрительного,Gen.Masc.Sing,_,_,_,_,,
зрительный,6940,_,A,B2,LM,3,зрительный,Nom.Masc.Sing,_,_,_,_,,
зять,6941,_,N.Masc.Anim,B2,LM,1,зять,Nom.Sing,_,_,_,_,,
зять,6942,_,N.Masc.Anim,B2,LM,2,зятя,Acc.Sing,_,_,_,_,,
зять,6943,_,N.Masc.Anim,B2,LM,3,зятю,Dat.Sing,_,_,_,_,,
игла,6944,_,N.Fem.Inan,B2,LM,1,иглу,Acc.Sing,_,_,_,_,,
игла,6945,_,N.Fem.Inan,B2,LM,2,иглой,Ins.Sing,_,_,_,_,,
игла,6946,_,N.Fem.Inan,B2,LM,3,игла,Nom.Sing,_,_,_,_,,
иголка,6947,_,N.Fem.Inan,B2,LM,1,иголкой,Ins.Sing,_,_,_,_,,
иголка,6948,_,N.Fem.Inan,B2,LM,2,иголку,Acc.Sing,_,_,_,_,,
иголка,6949,_,N.Fem.Inan,B2,LM,3,иголки,Gen.Sing,_,_,_,_,,
идеал,6950,_,N.Masc.Inan,B2,LM,1,идеалы,Nom.Plur,_,_,_,_,,
идеал,6951,_,N.Masc.Inan,B2,LM,2,идеале,Loc.Sing,_,_,_,_,,
идеал,6952,_,N.Masc.Inan,B2,LM,3,идеала,Gen.Sing,_,_,_,_,,
идеалист,6953,_,N.Masc.Anim,B2,LM,1,идеалист,Nom.Sing,_,_,_,_,,
идеальный,6954,_,A,B2,LM,1,идеальный,Nom.Masc.Sing,_,_,_,_,,
идеальный,6955,_,A,B2,LM,2,идеальные,Nom.Plur,_,_,_,_,,
идеальный,6956,_,A,B2,LM,3,идеальной,Ins.Fem.Sing,_,_,_,_,,
изба,6957,_,N.Fem.Inan,B2,LM,1,избу,Acc.Sing,_,_,_,_,,
изба,6958,_,N.Fem.Inan,B2,LM,2,избе,Loc.Sing,_,_,_,_,,
изба,6959,_,N.Fem.Inan,B2,LM,3,избы,Gen.Sing,_,_,_,_,,
измерять,6960,measure,V,B2,LM,1,измерять,Imperf.Inf,_,_,_,_,,
измерять,6961,measure,V,B2,LM,2,измеряют,Imperf.Plur.3,_,_,_,_,,
измерять,6962,measure,V,B2,LM,3,измеряли,Imperf.Plur.Past,_,_,_,_,,
избиратель,6963,_,N.Masc.Anim,B2,LM,1,избирателей,Gen.Plur,_,_,_,_,,
избиратель,6964,_,N.Masc.Anim,B2,LM,2,избиратель,Nom.Sing,_,_,_,_,,
избиратель,6965,_,N.Masc.Anim,B2,LM,3,избиратели,Nom.Plur,_,_,_,_,,
избирательный,6966,_,A,B2,LM,1,избирательном,Loc.Masc.Sing,_,_,_,_,,
избирательный,6967,_,A,B2,LM,2,избирательной,Gen.Fem.Sing,_,_,_,_,,
избирательный,6968,_,A,B2,LM,3,избирательных,Loc.Plur,_,_,_,_,,
извинение,6969,_,N.Neut.Inan,B2,LM,1,извинения,Acc.Plur,_,_,_,_,,
извинение,6970,_,N.Neut.Inan,B2,LM,2,извинениями,Ins.Plur,_,_,_,_,,
извинение,6971,_,N.Neut.Inan,B2,LM,3,извинений,Gen.Plur,_,_,_,_,,
инвестировать,6972,invest,V,B2,LM,1,инвестировать,Imperf.Inf,_,_,_,_,,
инвестировать,6973,invest,V,B2,LM,2,инвестируют,Imperf.Plur.3,_,_,_,_,,
инвестировать,6974,invest,V,B2,LM,3,инвестирует,Imperf.Sing.3,_,_,_,_,,
информировать,6975,inform,V,B2,LM,1,информировать,Imperf.Inf,_,_,_,_,,
информировать,6976,inform,V,B2,LM,2,информируя,Imperf.Gerund,_,_,_,_,,
информировать,6977,inform,V,B2,LM,3,информируем,Imperf.Plur.1,_,_,_,_,,
издательство,6978,_,N.Neut.Inan,B2,LM,1,издательство,Nom.Sing,_,_,_,_,,
издательство,6979,_,N.Neut.Inan,B2,LM,2,издательства,Gen.Sing,_,_,_,_,,
издательство,6980,_,N.Neut.Inan,B2,LM,3,изд-во,Nom.Sing,_,_,_,_,,
измена,6981,_,N.Fem.Inan,B2,LM,1,измены,Nom.Plur,_,_,_,_,,
измена,6982,_,N.Fem.Inan,B2,LM,2,изменой,Ins.Sing,_,_,_,_,,
изменение,6983,_,N.Neut.Inan,B2,LM,1,изменения,Gen.Sing,_,_,_,_,,
изменение,6984,_,N.Neut.Inan,B2,LM,2,изменений,Gen.Plur,_,_,_,_,,
изменение,6985,_,N.Neut.Inan,B2,LM,3,изменение,Nom.Sing,_,_,_,_,,
исключать,6986,exclude,V,B2,LM,1,исключать,Imperf.Inf,_,_,_,_,,
исключать,6987,exclude,V,B2,LM,2,исключают,Imperf.Plur.3,_,_,_,_,,
исключать,6988,exclude,V,B2,LM,3,исключает,Imperf.Sing.3,_,_,_,_,,
изображение,6989,_,N.Neut.Inan,B2,LM,1,изображения,Gen.Sing,_,_,_,_,,
изображение,6990,_,N.Neut.Inan,B2,LM,2,изображение,Nom.Sing,_,_,_,_,,
изображение,6991,_,N.Neut.Inan,B2,LM,3,изображением,Ins.Sing,_,_,_,_,,
изобретатель,6992,_,N.Masc.Anim,B2,LM,1,изобретатель,Nom.Sing,_,_,_,_,,
изобретение,6993,_,N.Neut.Inan,B2,LM,1,изобретение,Nom.Sing,_,_,_,_,,
изобретение,6994,_,N.Neut.Inan,B2,LM,2,изобретения,Nom.Plur,_,_,_,_,,
изобретение,6995,_,N.Neut.Inan,B2,LM,3,изобретениями,Ins.Plur,_,_,_,_,,
израильтянин,6996,_,N.Masc.Anim,B2,LM,1,израильтян,Gen.Plur,_,_,_,_,,
израильтянин,6997,_,N.Masc.Anim,B2,LM,2,израильтянином,Ins.Sing,_,_,_,_,,
израильтянин,6998,_,N.Masc.Anim,B2,LM,3,израильтянин,Nom.Sing,_,_,_,_,,
изюм,6999,_,N.Masc.Inan,B2,"Golosa, LM",1,изюмом,Ins.Sing,_,_,_,_,,
изюм,7000,_,N.Masc.Inan,B2,"Golosa, LM",2,изюм,Nom.Sing,_,_,_,_,,
изящный,7001,_,A,B2,LM,1,изящная,Nom.Fem.Sing,_,_,_,_,,
изящный,7002,_,A,B2,LM,2,изящных,Gen.Plur,_,_,_,_,,
изящный,7003,_,A,B2,LM,3,изящный,Nom.Masc.Sing,_,_,_,_,,
икона,7004,_,N.Fem.Inan,B2,"Golosa, MiP, LM",1,икону,Acc.Sing,_,_,_,_,,
икона,7005,_,N.Fem.Inan,B2,"Golosa, MiP, LM",2,икона,Nom.Sing,_,_,_,_,,
икона,7006,_,N.Fem.Inan,B2,"Golosa, MiP, LM",3,иконы,Gen.Sing,_,_,_,_,,
икра,7007,_,N.Fem.Inan,B2,"Golosa, MiP, LM",1,икру,Acc.Sing,_,_,_,_,,
икра,7008,_,N.Fem.Inan,B2,"Golosa, MiP, LM",2,икрой,Ins.Sing,_,_,_,_,,
икра,7009,_,N.Fem.Inan,B2,"Golosa, MiP, LM",3,икры,Nom.Plur,_,_,_,_,,
имидж,7010,_,N.Masc.Inan,B2,LM,1,имидж,Nom.Sing,_,_,_,_,,
имидж,7011,_,N.Masc.Inan,B2,LM,2,имиджа,Gen.Sing,_,_,_,_,,
имидж,7012,_,N.Masc.Inan,B2,LM,3,имиджу,Dat.Sing,_,_,_,_,,
иммигрант,7013,_,N.Masc.Anim,B2,LM,1,иммигранты,Nom.Plur,_,_,_,_,,
иммигрант,7014,_,N.Masc.Anim,B2,LM,2,иммигрантов,Acc.Plur,_,_,_,_,,
иммигрант,7015,_,N.Masc.Anim,B2,LM,3,иммигрантами,Ins.Plur,_,_,_,_,,
испачкать,7016,_,A,B2,LM,1,испачканном,Perf.PastPassiveParticiple.Loc.Neut.Sing,_,_,_,_,,
испачкать,7017,blot,A,B2,LM,2,испачкан,Perf.PastPassiveParticiple.Masc.Sing,_,_,_,_,,
иммунитет,7018,_,N.Masc.Inan,B2,LM,1,иммунитета,Gen.Sing,_,_,_,_,,
иммунитет,7019,_,N.Masc.Inan,B2,LM,2,иммунитетом,Ins.Sing,_,_,_,_,,
иммунитет,7020,_,N.Masc.Inan,B2,LM,3,иммунитет,Acc.Sing,_,_,_,_,,
инвалид,7021,_,N.Masc.Anim,B2,LM,1,инвалид,Nom.Sing,_,_,_,_,,
инвалид,7022,_,N.Masc.Anim,B2,LM,2,инвалидам,Dat.Plur,_,_,_,_,,
инвалид,7023,_,N.Masc.Anim,B2,LM,3,инвалиды,Nom.Plur,_,_,_,_,,
инвалидный,7024,_,A,B2,LM,1,инвалидной,Loc.Fem.Sing,_,_,_,_,,
инвестиция,7025,_,N.Fem.Inan,B2,LM,1,инвестиций,Gen.Plur,_,_,_,_,,
инвестиция,7026,_,N.Fem.Inan,B2,LM,2,инвестиции,Nom.Plur,_,_,_,_,,
инвестиция,7027,_,N.Fem.Inan,B2,LM,3,инвестициях,Loc.Plur,_,_,_,_,,
инвестор,7028,_,N.Masc.Anim,B2,LM,1,инвесторов,Gen.Plur,_,_,_,_,,
инвестор,7029,_,N.Masc.Anim,B2,LM,2,инвесторы,Nom.Plur,_,_,_,_,,
инвестор,7030,_,N.Masc.Anim,B2,LM,3,инвестора,Gen.Sing,_,_,_,_,,
индеец,7031,_,N.Masc.Anim,B2,LM,1,индейцев,Gen.Plur,_,_,_,_,,
индеец,7032,_,N.Masc.Anim,B2,LM,2,индейцы,Nom.Plur,_,_,_,_,,
индеец,7033,_,N.Masc.Anim,B2,LM,3,индейца,Acc.Sing,_,_,_,_,,
индекс,7034,_,N.Masc.Inan,B2,LM,1,индекс,Nom.Sing,_,_,_,_,,
индекс,7035,_,N.Masc.Inan,B2,LM,2,индексом,Ins.Sing,_,_,_,_,,
индекс,7036,_,N.Masc.Inan,B2,LM,3,индексу,Dat.Sing,_,_,_,_,,
индивидуалист,7037,_,N.Masc.Anim,B2,LM,1,индивидуалист,Nom.Sing,_,_,_,_,,
индивидуальный,7038,_,A,B2,LM,1,индивидуальных,Gen.Plur,_,_,_,_,,
индивидуальный,7039,_,A,B2,LM,2,индивидуальной,Gen.Fem.Sing,_,_,_,_,,
индивидуальный,7040,_,A,B2,LM,3,индивидуальные,Nom.Plur,_,_,_,_,,
индиец,7041,_,N.Masc.Anim,B2,LM,1,индийцы,Nom.Plur,_,_,_,_,,
индустриальный,7042,_,A,B2,LM,1,индустриальным,Ins.Masc.Sing,_,_,_,_,,
индустриальный,7043,_,A,B2,LM,2,индустриальный,Inan.Acc.Masc.Sing,_,_,_,_,,
индустриальный,7044,_,A,B2,LM,3,индустриальной,Dat.Fem.Sing,_,_,_,_,,
инициал,7045,_,N.Masc.Inan,B2,LM,1,инициалы,Nom.Plur,_,_,_,_,,
инициатива,7046,_,N.Fem.Inan,B2,LM,1,инициативу,Acc.Sing,_,_,_,_,,
инициатива,7047,_,N.Fem.Inan,B2,LM,2,инициатива,Nom.Sing,_,_,_,_,,
инициатива,7048,_,N.Fem.Inan,B2,LM,3,инициативы,Gen.Sing,_,_,_,_,,
инициативный,7049,_,A,B2,LM,1,инициативных,Anim.Acc.Plur,_,_,_,_,,
инициативный,7050,_,A,B2,LM,2,инициативной,Ins.Fem.Sing,_,_,_,_,,
инициативный,7051,enterprising,A,B2,LM,3,инициативен,Masc.Sing,_,_,_,_,,
инспектор,7052,_,N.Masc.Anim,B2,LM,1,инспектор,Nom.Sing,_,_,_,_,,
инспектор,7053,_,N.Masc.Anim,B2,LM,2,инспектора,Nom.Plur,_,_,_,_,,
инспектор,7054,_,N.Masc.Anim,B2,LM,3,инспекторы,Nom.Plur,_,_,_,_,,
инспекция,7055,_,N.Fem.Inan,B2,LM,1,инспекция,Nom.Sing,_,_,_,_,,
инспекция,7056,_,N.Fem.Inan,B2,LM,2,инспекции,Nom.Plur,_,_,_,_,,
инспекция,7057,_,N.Fem.Inan,B2,LM,3,инспекцию,Acc.Sing,_,_,_,_,,
инструкция,7058,_,N.Fem.Inan,B2,LM,1,инструкцию,Acc.Sing,_,_,_,_,,
инструкция,7059,_,N.Fem.Inan,B2,LM,2,инструкции,Nom.Plur,_,_,_,_,,
инструкция,7060,_,N.Fem.Inan,B2,LM,3,инструкций,Gen.Plur,_,_,_,_,,
инструмент,7061,_,N.Masc.Inan,B2,"Golosa, LM",1,инструмент,Nom.Sing,_,_,_,_,,
инструмент,7062,_,N.Masc.Inan,B2,"Golosa, LM",2,инструментом,Ins.Sing,_,_,_,_,,
инструмент,7063,_,N.Masc.Inan,B2,"Golosa, LM",3,инструментов,Gen.Plur,_,_,_,_,,
интеллектуал,7064,_,N.Masc.Anim,B2,LM,1,интеллектуалов,Acc.Plur,_,_,_,_,,
интеллектуал,7065,_,N.Masc.Anim,B2,LM,2,интеллектуала,Gen.Sing,_,_,_,_,,
интеллектуальный,7066,_,A,B2,LM,1,интеллектуальной,Gen.Fem.Sing,_,_,_,_,,
интеллектуальный,7067,_,A,B2,LM,2,интеллектуального,Gen.Neut.Sing,_,_,_,_,,
интеллектуальный,7068,_,A,B2,LM,3,интеллектуальная,Nom.Fem.Sing,_,_,_,_,,
интеллигент,7069,_,N.Masc.Anim,B2,LM,1,интеллигенты,Nom.Plur,_,_,_,_,,
интеллигент,7070,_,N.Masc.Anim,B2,LM,2,интеллигент,Nom.Sing,_,_,_,_,,
интеллигент,7071,_,N.Masc.Anim,B2,LM,3,интеллигентов,Gen.Plur,_,_,_,_,,
интеллигентный,7072,_,A,B2,LM,1,интеллигентного,Gen.Masc.Sing,_,_,_,_,,
интеллигентный,7073,_,A,B2,LM,2,интеллигентный,Nom.Masc.Sing,_,_,_,_,,
интеллигентный,7074,_,A,B2,LM,3,интеллигентные,Nom.Plur,_,_,_,_,,
интеллигенция,7075,_,N.Fem.Inan,B2,LM,1,интеллигенции,Gen.Sing,_,_,_,_,,
интеллигенция,7076,_,N.Fem.Inan,B2,LM,2,интеллигенция,Nom.Sing,_,_,_,_,,
интеллигенция,7077,_,N.Fem.Inan,B2,LM,3,интеллигенцию,Acc.Sing,_,_,_,_,,
интенсивный,7078,_,A,B2,LM,1,интенсивные,Nom.Plur,_,_,_,_,,
интенсивный,7079,_,A,B2,LM,2,интенсивной,Gen.Fem.Sing,_,_,_,_,,
интенсивный,7080,_,A,B2,LM,3,интенсивного,Gen.Neut.Sing,_,_,_,_,,
интервал,7081,_,N.Masc.Inan,B2,LM,1,интервалов,Gen.Plur,_,_,_,_,,
интервал,7082,_,N.Masc.Inan,B2,LM,2,интервала,Gen.Sing,_,_,_,_,,
интервал,7083,_,N.Masc.Inan,B2,LM,3,интервал,Nom.Sing,_,_,_,_,,
интимный,7084,_,A,B2,LM,1,интимный,Inan.Acc.Masc.Sing,_,_,_,_,,
интимный,7085,_,A,B2,LM,2,интимные,Inan.Acc.Plur,_,_,_,_,,
интимный,7086,_,A,B2,LM,3,интимного,Gen.Masc.Sing,_,_,_,_,,
интуиция,7087,_,N.Fem.Inan,B2,LM,1,интуиция,Nom.Sing,_,_,_,_,,
интуиция,7088,_,N.Fem.Inan,B2,LM,2,интуицию,Acc.Sing,_,_,_,_,,
интуиция,7089,_,N.Fem.Inan,B2,LM,3,интуиций,Gen.Plur,_,_,_,_,,
инфаркт,7090,_,N.Masc.Inan,B2,LM,1,инфаркта,Gen.Sing,_,_,_,_,,
инфаркт,7091,_,N.Masc.Inan,B2,LM,2,инфаркт,Nom.Sing,_,_,_,_,,
инфаркт,7092,_,N.Masc.Inan,B2,LM,3,инфаркту,Dat.Sing,_,_,_,_,,
инфекция,7093,_,N.Fem.Inan,B2,LM,1,инфекций,Gen.Plur,_,_,_,_,,
инфекция,7094,_,N.Fem.Inan,B2,LM,2,инфекции,Gen.Sing,_,_,_,_,,
инфекция,7095,_,N.Fem.Inan,B2,LM,3,инфекциям,Dat.Plur,_,_,_,_,,
инфляция,7096,_,N.Fem.Inan,B2,LM,1,инфляции,Gen.Sing,_,_,_,_,,
инфляция,7097,_,N.Fem.Inan,B2,LM,2,инфляция,Nom.Sing,_,_,_,_,,
инфляция,7098,_,N.Fem.Inan,B2,LM,3,инфляцию,Acc.Sing,_,_,_,_,,
информативный,7099,_,A,B2,LM,1,информативными,Ins.Plur,_,_,_,_,,
информативный,7100,informative,A,B2,LM,2,информативны,Plur,_,_,_,_,,
информационный,7101,_,A,B2,LM,1,информационных,Gen.Plur,_,_,_,_,,
информационный,7102,_,A,B2,LM,2,информационной,Gen.Fem.Sing,_,_,_,_,,
информационный,7103,_,A,B2,LM,3,информационного,Gen.Neut.Sing,_,_,_,_,,
исполнять,7104,do,V,B2,LM,1,исполнять,Imperf.Inf,_,_,_,_,,
исполнять,7105,do,V,B2,LM,2,исполняет,Imperf.Sing.3,_,_,_,_,,
исполнять,7106,do,V,B2,LM,3,исполняют,Imperf.Plur.3,_,_,_,_,,
иранец,7107,_,N.Masc.Anim,B2,LM,1,иранцы,Nom.Plur,_,_,_,_,,
иранец,7108,_,N.Masc.Anim,B2,LM,2,иранцев,Gen.Plur,_,_,_,_,,
ирландец,7109,_,N.Masc.Anim,B2,LM,1,ирландцы,Nom.Plur,_,_,_,_,,
ирландец,7110,_,N.Masc.Anim,B2,LM,2,ирландца,Acc.Sing,_,_,_,_,,
ирландка,7111,_,N.Fem.Anim,B2,LM,1,ирландка,Nom.Sing,_,_,_,_,,
ироничный,7112,_,A,B2,LM,1,ироничную,Acc.Fem.Sing,_,_,_,_,,
ироничный,7113,_,A,B2,LM,2,ироничной,Ins.Fem.Sing,_,_,_,_,,
ироничный,7114,ironic,A,B2,LM,3,ироничен,Masc.Sing,_,_,_,_,,
ирония,7115,_,N.Fem.Inan,B2,LM,1,ирония,Nom.Sing,_,_,_,_,,
ирония,7116,_,N.Fem.Inan,B2,LM,2,иронии,Gen.Sing,_,_,_,_,,
ирония,7117,_,N.Fem.Inan,B2,LM,3,иронию,Acc.Sing,_,_,_,_,,
испортить,7118,spoil,V,B2,LM,1,испортить,Perf.Inf,_,_,_,_,,
испортить,7119,spoil,V,B2,LM,2,испортила,Perf.Fem.Sing.Past,_,_,_,_,,
испортить,7120,spoil,V,B2,LM,3,испортили,Perf.Plur.Past,_,_,_,_,,
исключение,7121,_,N.Neut.Inan,B2,LM,1,исключением,Ins.Sing,_,_,_,_,,
исключение,7122,_,N.Neut.Inan,B2,LM,2,исключение,Nom.Sing,_,_,_,_,,
исключение,7123,_,N.Neut.Inan,B2,LM,3,исключения,Gen.Sing,_,_,_,_,,
искренний,7124,_,A,B2,LM,1,искренняя,Nom.Fem.Sing,_,_,_,_,,
искренний,7125,_,A,B2,LM,2,искренние,Nom.Plur,_,_,_,_,,
искренний,7126,_,A,B2,LM,3,искренней,Ins.Fem.Sing,_,_,_,_,,
искусственный,7127,_,A,B2,LM,1,искусственного,Gen.Masc.Sing,_,_,_,_,,
искусственный,7128,_,A,B2,LM,2,искусственных,Gen.Plur,_,_,_,_,,
искусственный,7129,_,A,B2,LM,3,искусственным,Ins.Masc.Sing,_,_,_,_,,
ислам,7130,_,N.Masc.Inan,B2,LM,1,ислама,Gen.Sing,_,_,_,_,,
ислам,7131,_,N.Masc.Inan,B2,LM,2,исламом,Ins.Sing,_,_,_,_,,
ислам,7132,_,N.Masc.Inan,B2,LM,3,исламе,Loc.Sing,_,_,_,_,,
испортиться,7133,spoil,V,B2,LM,1,испортиться,Perf.Inf,_,_,_,_,,
испортиться,7134,spoil,V,B2,LM,2,испортится,Perf.Sing.3,_,_,_,_,,
испортиться,7135,spoil,V,B2,LM,3,испортился,Perf.Masc.Sing.Past,_,_,_,_,,
испугать,7136,frighten,V,B2,LM,1,испугать,Perf.Inf,_,_,_,_,,
испугать,7137,_,A,B2,LM,2,испуганных,Gen.Plur,_,_,_,_,,
испугать,7138,_,A,B2,LM,3,испуганный,Inan.Acc.Masc.Sing,_,_,_,_,,
испечь,7139,_,A,B2,LM,1,испечённый,Nom.Masc.Sing,_,_,_,_,,
испугаться,7140,be scared,V,B2,LM,1,испугался,Perf.Masc.Sing.Past,_,_,_,_,,
испугаться,7141,be scared,V,B2,LM,2,испугалась,Perf.Fem.Sing.Past,_,_,_,_,,
испугаться,7142,be scared,V,B2,LM,3,испугались,Perf.Plur.Past,_,_,_,_,,
исчезать,7143,disappear,V,B2,LM,1,исчезает,Imperf.Sing.3,_,_,_,_,,
исчезать,7144,disappear,V,B2,LM,2,исчезают,Imperf.Plur.3,_,_,_,_,,
исчезать,7145,disappear,V,B2,LM,3,исчезали,Imperf.Plur.Past,_,_,_,_,,
качать,7146,sway,V,B2,"Golosa, LM",1,качала,Imperf.Fem.Sing.Past,_,_,_,_,,
качать,7147,sway,V,B2,"Golosa, LM",2,качал,Imperf.Masc.Sing.Past,_,_,_,_,,
качать,7148,sway,V,B2,"Golosa, LM",3,качает,Imperf.Sing.3,_,_,_,_,,
качаться,7149,sway,V,B2,LM,1,качается,Imperf.Sing.3,_,_,_,_,,
качаться,7150,_,A,B2,LM,2,качающейся,Imperf.PresentActiveParticiple.Ins.Fem.Sing,_,_,_,_,,
качаться,7151,sway,V,B2,LM,3,качалась,Imperf.Fem.Sing.Past,_,_,_,_,,
кашлять,7152,cough,V,B2,"Golosa, LM, Кс",1,кашляете,Imperf.Plur.2,_,_,_,_,,
кашлять,7153,cough,V,B2,"Golosa, LM, Кс",2,кашляя,Imperf.Gerund,_,_,_,_,,
кашлять,7154,cough,V,B2,"Golosa, LM, Кс",3,кашлять,Imperf.Inf,_,_,_,_,,
квалифицировать,7155,qualify,V,B2,LM,1,квалифицировать,Imperf.Inf,_,_,_,_,,
квалифицировать,7156,qualify,A,B2,LM,2,квалифицированы,Perf.PastPassiveParticiple.Plur,_,_,_,_,,
исследователь,7157,_,N.Masc.Anim,B2,LM,1,исследователи,Nom.Plur,_,_,_,_,,
исследователь,7158,_,N.Masc.Anim,B2,LM,2,исследователей,Gen.Plur,_,_,_,_,,
исследователь,7159,_,N.Masc.Anim,B2,LM,3,исследователь,Nom.Sing,_,_,_,_,,
кивать,7160,nod,V,B2,LM,1,кивает,Imperf.Sing.3,_,_,_,_,,
кивать,7161,nod,V,B2,LM,2,кивая,Imperf.Gerund,_,_,_,_,,
кивать,7162,nod,V,B2,LM,3,киваю,Imperf.Sing.1,_,_,_,_,,
итальянец,7163,_,N.Masc.Anim,B2,"LM, Поехали",1,итальянцы,Nom.Plur,_,_,_,_,,
итальянец,7164,_,N.Masc.Anim,B2,"LM, Поехали",2,итальянец,Nom.Sing,_,_,_,_,,
итальянец,7165,_,N.Masc.Anim,B2,"LM, Поехали",3,итальянцев,Gen.Plur,_,_,_,_,,
итальянка,7166,_,N.Fem.Anim,B2,"LM, Поехали",1,итальянка,Nom.Sing,_,_,_,_,,
итог,7167,_,N.Masc.Inan,B2,LM,1,итоге,Loc.Sing,_,_,_,_,,
итог,7168,_,N.Masc.Inan,B2,LM,2,итогам,Dat.Plur,_,_,_,_,,
итог,7169,_,N.Masc.Inan,B2,LM,3,итоги,Acc.Plur,_,_,_,_,,
иудаизм,7170,_,N.Masc.Inan,B2,LM,1,иудаизма,Gen.Sing,_,_,_,_,,
иудаизм,7171,_,N.Masc.Inan,B2,LM,2,иудаизме,Loc.Sing,_,_,_,_,,
