Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s)
плач,4131,_,N.Masc.Inan,B1,LM,1,плач,Nom.Sing,_,_,_,_
плач,4132,_,N.Masc.Inan,B1,LM,2,плачи,Nom.Plur,_,_,_,_
плач,4133,_,N.Masc.Inan,B1,LM,3,плаче,Loc.Sing,_,_,_,_
плечо,4134,_,N.Neut.Inan,B1,"Golosa, LM",1,плечами,Ins.Plur,_,_,_,_
плечо,4135,_,N.Neut.Inan,B1,"Golosa, LM",2,плечо,Acc.Sing,_,_,_,_
плечо,4136,_,N.Neut.Inan,B1,"Golosa, LM",3,плечи,Acc.Plur,_,_,_,_
побежать,4137,_,V,B1,LM,1,побежал,Masc.Sing.Past,_,_,_,_
побежать,4138,_,V,B1,LM,2,побежала,Fem.Sing.Past,_,_,_,_
побежать,4139,_,V,B1,LM,3,побежали,Plur.Past,_,_,_,_
побеседовать,4140,_,V,B1,LM,1,побеседовать,Inf,_,_,_,_
побриться,4141,_,V,B1,LM,1,побриться,Inf,_,_,_,_
побриться,4142,_,V,B1,LM,2,побрился,Masc.Sing.Past,_,_,_,_
побриться,4143,_,V,B1,LM,3,побреешься,Sing.2.Pres/Fut,_,_,_,_
повесить,4144,_,V,B1,LM,1,повесил,Masc.Sing.Past,_,_,_,_
повесить,4145,_,V,B1,LM,2,повесят,Plur.3.Pres/Fut,_,_,_,_
повесить,4146,_,V,B1,LM,3,повесить,Inf,_,_,_,_
погибать,4147,_,V,B1,LM,1,погибает,Sing.3.Pres/Fut,_,_,_,_
погибать,4148,_,V,B1,LM,2,погибают,Plur.3.Pres/Fut,_,_,_,_
погибать,4149,_,V,B1,LM,3,погибали,Plur.Past,_,_,_,_
подготовка,4150,_,N.Fem.Inan,B1,"Golosa, LM",1,подготовки,Gen.Sing,_,_,_,_
подготовка,4151,_,N.Fem.Inan,B1,"Golosa, LM",2,подготовка,Nom.Sing,_,_,_,_
подготовка,4152,_,N.Fem.Inan,B1,"Golosa, LM",3,подготовке,Loc.Sing,_,_,_,_
подниматься,4153,_,V,B1,"Golosa, LM",1,поднимается,Sing.3.Pres/Fut,_,_,_,_
подниматься,4154,_,V,B1,"Golosa, LM",2,поднимались,Plur.Past,_,_,_,_
подниматься,4155,_,V,B1,"Golosa, LM",3,поднималась,Fem.Sing.Past,_,_,_,_
подписывать,4156,_,V,B1,LM,1,подписывают,Plur.3.Pres/Fut,_,_,_,_
подписывать,4157,_,V,B1,LM,2,подписывать,Inf,_,_,_,_
подписывать,4158,_,V,B1,LM,3,подписывал,Masc.Sing.Past,_,_,_,_
подходить,4159,_,V,B1,"Golosa, LM",1,подходит,Sing.3.Pres/Fut,_,_,_,_
подходить,4160,_,V,B1,"Golosa, LM",2,подходить,Inf,_,_,_,_
подходить,4161,_,V,B1,"Golosa, LM",3,подходят,Plur.3.Pres/Fut,_,_,_,_
подъезжать,4162,_,V,B1,"Golosa, LM",1,подъезжаю,Sing.1.Pres/Fut,_,_,_,_
подъезжать,4163,_,V,B1,"Golosa, LM",2,подъезжала,Fem.Sing.Past,_,_,_,_
подъезжать,4164,_,V,B1,"Golosa, LM",3,подъезжаешь,Sing.2.Pres/Fut,_,_,_,_
поесть,4165,_,V,B1,"Golosa, LM",1,поесть,Inf,_,_,_,_
поесть,4166,_,V,B1,"Golosa, LM",2,поели,Plur.Past,_,_,_,_
поесть,4167,_,V,B1,"Golosa, LM",3,поел,Masc.Sing.Past,_,_,_,_
пожениться,4168,_,V,B1,LM,1,пожениться,Inf,_,_,_,_
пожениться,4169,_,V,B1,LM,2,поженимся,Plur.1.Pres/Fut,_,_,_,_
пожениться,4170,_,V,B1,LM,3,поженились,Plur.Past,_,_,_,_
поздороваться,4171,_,V,B1,LM,1,поздоровался,Masc.Sing.Past,_,_,_,_
поздороваться,4172,_,V,B1,LM,2,поздороваться,Inf,_,_,_,_
поздороваться,4173,_,V,B1,LM,3,поздоровалась,Fem.Sing.Past,_,_,_,_
познакомить,4174,_,V,B1,LM,1,познакомили,Plur.Past,_,_,_,_
познакомить,4175,_,V,B1,LM,2,познакомил,Masc.Sing.Past,_,_,_,_
познакомить,4176,_,V,B1,LM,3,познакомлю,Sing.1.Pres/Fut,_,_,_,_
поймать,4177,_,V,B1,"MiP, LM",1,поймать,Inf,_,_,_,_
поймать,4178,_,V,B1,"MiP, LM",2,поймал,Masc.Sing.Past,_,_,_,_
поймать,4179,_,V,B1,"MiP, LM",3,поймали,Plur.Past,_,_,_,_
показываться,4180,_,V,B1,LM,1,показывается,Sing.3.Pres/Fut,_,_,_,_
показываться,4181,_,V,B1,LM,2,показывался,Masc.Sing.Past,_,_,_,_
показываться,4182,_,V,B1,LM,3,показываться,Inf,_,_,_,_
покормить,4183,_,V,B1,LM,1,покормлю,Sing.1.Pres/Fut,_,_,_,_
покормить,4184,_,V,B1,LM,2,покормить,Inf,_,_,_,_
покупатель,4185,_,N.Masc.Anim,B1,"Golosa, MiP, LM",1,покупателей,Gen.Plur,_,_,_,_
покупатель,4186,_,N.Masc.Anim,B1,"Golosa, MiP, LM",2,покупатель,Nom.Sing,_,_,_,_
покупатель,4187,_,N.Masc.Anim,B1,"Golosa, MiP, LM",3,покупателю,Dat.Sing,_,_,_,_
политехнический,4188,_,A,B1,LM,1,политехнический,Acc.Masc.Sing,_,_,_,_
политехнический,4189,_,A,B1,LM,2,политехническая,Nom.Fem.Sing,_,_,_,_
полиция,4190,_,N.Fem.Inan,B1,"Golosa, LM",1,полиции,Gen.Sing,_,_,_,_
полиция,4191,_,N.Fem.Inan,B1,"Golosa, LM",2,полицию,Acc.Sing,_,_,_,_
полиция,4192,_,N.Fem.Inan,B1,"Golosa, LM",3,полиция,Nom.Sing,_,_,_,_
полный,4193,_,A,B1,LM,1,полный,Nom.Masc.Sing,_,_,_,_
полный,4194,_,A,B1,LM,2,полная,Nom.Fem.Sing,_,_,_,_
полный,4195,_,A,B1,LM,3,полной,Loc.Fem.Sing,_,_,_,_
полотенце,4196,_,N.Neut.Inan,B1,"LM, Поехали",1,полотенцем,Ins.Sing,_,_,_,_
полотенце,4197,_,N.Neut.Inan,B1,"LM, Поехали",2,полотенце,Acc.Sing,_,_,_,_
полотенце,4198,_,N.Neut.Inan,B1,"LM, Поехали",3,полотенцами,Ins.Plur,_,_,_,_
пользоваться,4199,_,V,B1,"Golosa, LM",1,пользоваться,Inf,_,_,_,_
пользоваться,4200,_,V,B1,"Golosa, LM",2,пользуются,Plur.3.Pres/Fut,_,_,_,_
пользоваться,4201,_,V,B1,"Golosa, LM",3,пользовались,Plur.Past,_,_,_,_
помидор,4202,_,N.Masc.Inan,B1,"Golosa, LM, Поехали",1,помидоры,Nom.Plur,_,_,_,_
помидор,4203,_,N.Masc.Inan,B1,"Golosa, LM, Поехали",2,помидорами,Ins.Plur,_,_,_,_
помидор,4204,_,N.Masc.Inan,B1,"Golosa, LM, Поехали",3,помидором,Ins.Sing,_,_,_,_
поступь,4205,_,N.Fem.Inan,B1,LM,1,поступь,Nom.Sing,_,_,_,_
попробовать,4206,_,V,B1,LM,1,попробовать,Inf,_,_,_,_
попробовать,4207,_,V,B1,LM,2,попробуем,Imper.Plur.1,_,_,_,_
попробовать,4208,_,V,B1,LM,3,попробуй,Imper.Sing.2,_,_,_,_
именительный,4209,_,A,B1,LM,1,именительном,Loc.Masc.Sing,_,_,_,_
попрощаться,4210,_,V,B1,LM,1,попрощался,Masc.Sing.Past,_,_,_,_
попрощаться,4211,_,V,B1,LM,2,попрощались,Plur.Past,_,_,_,_
попрощаться,4212,_,V,B1,LM,3,попрощаться,Inf,_,_,_,_
причастие,4213,_,N.Neut.Inan,B1,LM,1,причастие,Nom.Sing,_,_,_,_
императив,4214,_,N.Masc.Inan,B1,LM,1,императивов,Gen.Plur,_,_,_,_
императив,4215,_,N.Masc.Inan,B1,LM,2,императива,Gen.Sing,_,_,_,_
дискета,4216,_,N.Fem.Inan,B1,LM,1,дискеты,Gen.Sing,_,_,_,_
дискета,4217,_,N.Fem.Inan,B1,LM,2,дискете,Loc.Sing,_,_,_,_
приставка,4218,_,N.Fem.Inan,B1,LM,1,приставки,Gen.Sing,_,_,_,_
приставка,4219,_,N.Fem.Inan,B1,LM,2,приставка,Nom.Sing,_,_,_,_
попытаться,4220,_,V,B1,LM,1,попытаться,Inf,_,_,_,_
попытаться,4221,_,V,B1,LM,2,попытались,Plur.Past,_,_,_,_
попытаться,4222,_,V,B1,LM,3,попытался,Masc.Sing.Past,_,_,_,_
поражение,4223,_,N.Neut.Inan,B1,LM,1,поражения,Gen.Sing,_,_,_,_
поражение,4224,_,N.Neut.Inan,B1,LM,2,поражение,Acc.Sing,_,_,_,_
поражение,4225,_,N.Neut.Inan,B1,LM,3,поражений,Gen.Plur,_,_,_,_
порт,4226,_,N.Masc.Inan,B1,LM,1,порта,Gen.Sing,_,_,_,_
порт,4227,_,N.Masc.Inan,B1,LM,2,порту,Loc.Sing,_,_,_,_
порт,4228,_,N.Masc.Inan,B1,LM,3,порт,Acc.Sing,_,_,_,_
портрет,4229,_,N.Masc.Inan,B1,LM,1,портрет,Nom.Sing,_,_,_,_
портрет,4230,_,N.Masc.Inan,B1,LM,2,портреты,Nom.Plur,_,_,_,_
портрет,4231,_,N.Masc.Inan,B1,LM,3,портрета,Gen.Sing,_,_,_,_
посещать,4232,_,V,B1,LM,1,посещать,Inf,_,_,_,_
посещать,4233,_,V,B1,LM,2,посещает,Sing.3.Pres/Fut,_,_,_,_
посещать,4234,_,V,B1,LM,3,посещают,Plur.3.Pres/Fut,_,_,_,_
посидеть,4235,_,V,B1,"MiP, LM",1,посидеть,Inf,_,_,_,_
посидеть,4236,_,V,B1,"MiP, LM",2,посидели,Plur.Past,_,_,_,_
посидеть,4237,_,V,B1,"MiP, LM",3,посидел,Masc.Sing.Past,_,_,_,_
пословица,4238,_,N.Fem.Inan,B1,LM,1,пословица,Nom.Sing,_,_,_,_
пословица,4239,_,N.Fem.Inan,B1,LM,2,пословиц,Gen.Plur,_,_,_,_
пословица,4240,_,N.Fem.Inan,B1,LM,3,пословицы,Acc.Plur,_,_,_,_
посоветоваться,4241,_,V,B1,LM,1,посоветоваться,Inf,_,_,_,_
посоветоваться,4242,_,V,B1,LM,2,посоветовавшись,Past,_,_,_,_
посоветоваться,4243,_,V,B1,LM,3,посоветуйтесь,Imper.Plur.2,_,_,_,_
пост,4244,_,N.Masc.Inan,B1,LM,1,пост,Acc.Sing,_,_,_,_
пост,4245,_,N.Masc.Inan,B1,LM,2,поста,Gen.Sing,_,_,_,_
пост,4246,_,N.Masc.Inan,B1,LM,3,посту,Loc.Sing,_,_,_,_
постараться,4247,_,V,B1,LM,1,постараемся,Plur.1.Pres/Fut,_,_,_,_
постараться,4248,_,V,B1,LM,2,постараюсь,Sing.1.Pres/Fut,_,_,_,_
постараться,4249,_,V,B1,LM,3,постарался,Masc.Sing.Past,_,_,_,_
посчитать,4250,_,V,B1,LM,1,посчитали,Plur.Past,_,_,_,_
посчитать,4251,_,V,B1,LM,2,посчитать,Inf,_,_,_,_
посчитать,4252,_,V,B1,LM,3,посчитала,Fem.Sing.Past,_,_,_,_
потолок,4253,_,N.Masc.Inan,B1,LM,1,потолка,Gen.Sing,_,_,_,_
потолок,4254,_,N.Masc.Inan,B1,LM,2,потолке,Loc.Sing,_,_,_,_
потолок,4255,_,N.Masc.Inan,B1,LM,3,потолком,Ins.Sing,_,_,_,_
потребовать,4256,_,V,B1,LM,1,потребует,Sing.3.Pres/Fut,_,_,_,_
потребовать,4257,_,V,B1,LM,2,потребовал,Masc.Sing.Past,_,_,_,_
потребовать,4258,_,V,B1,LM,3,потребовать,Inf,_,_,_,_
похвалить,4259,_,V,B1,LM,1,похвалил,Masc.Sing.Past,_,_,_,_
похвалить,4260,_,V,B1,LM,2,похвалить,Inf,_,_,_,_
похвалить,4261,_,V,B1,LM,3,похвалили,Plur.Past,_,_,_,_
похожий,4262,_,A,B1,LM,1,похож,Masc.Sing,_,_,_,_
похожий,4263,_,A,B1,LM,2,похожи,Plur,_,_,_,_
похожий,4264,_,A,B1,LM,3,похоже,Neut.Sing,_,_,_,_
правило,4265,_,N.Neut.Inan,B1,LM,1,правило,Nom.Sing,_,_,_,_
правило,4266,_,N.Neut.Inan,B1,LM,2,правил,Gen.Plur,_,_,_,_
правило,4267,_,N.Neut.Inan,B1,LM,3,правила,Nom.Plur,_,_,_,_
практика,4268,_,N.Fem.Inan,B1,"Golosa, LM",1,практика,Nom.Sing,_,_,_,_
практика,4269,_,N.Fem.Inan,B1,"Golosa, LM",2,практике,Loc.Sing,_,_,_,_
практика,4270,_,N.Fem.Inan,B1,"Golosa, LM",3,практику,Acc.Sing,_,_,_,_
практический,4271,_,A,B1,LM,1,практической,Gen.Fem.Sing,_,_,_,_
практический,4272,_,A,B1,LM,2,практическую,Acc.Fem.Sing,_,_,_,_
практический,4273,_,A,B1,LM,3,практическое,Inan.Acc.Neut.Sing,_,_,_,_
предлагать,4274,_,V,B1,"Golosa, MiP, LM",1,предлагает,Sing.3.Pres/Fut,_,_,_,_
предлагать,4275,_,V,B1,"Golosa, MiP, LM",2,предлагают,Plur.3.Pres/Fut,_,_,_,_
предлагать,4276,_,V,B1,"Golosa, MiP, LM",3,предлагали,Plur.Past,_,_,_,_
предложение,4277,_,N.Neut.Inan,B1,LM,1,предложений,Gen.Plur,_,_,_,_
предложение,4278,_,N.Neut.Inan,B1,LM,2,предложение,Nom.Sing,_,_,_,_
предложение,4279,_,N.Neut.Inan,B1,LM,3,предложения,Acc.Plur,_,_,_,_
весть,4280,_,N.Fem.Inan,B1,LM,1,вести,Gen.Sing,_,_,_,_
весть,4281,_,V,B1,LM,2,весть,Sing.3.Pres/Fut,_,_,_,_
весть,4282,_,N.Fem.Inan,B1,LM,3,вестью,Ins.Sing,_,_,_,_
представитель,4283,_,N.Masc.Anim,B1,LM,1,представителей,Gen.Plur,_,_,_,_
представитель,4284,_,N.Masc.Anim,B1,LM,2,представители,Nom.Plur,_,_,_,_
представитель,4285,_,N.Masc.Anim,B1,LM,3,представитель,Nom.Sing,_,_,_,_
приводить,4286,_,V,B1,LM,1,приводит,Sing.3.Pres/Fut,_,_,_,_
приводить,4287,_,V,B1,LM,2,приводят,Plur.3.Pres/Fut,_,_,_,_
приводить,4288,_,V,B1,LM,3,приводить,Inf,_,_,_,_
привозить,4289,_,V,B1,"Golosa, LM",1,привозят,Plur.3.Pres/Fut,_,_,_,_
привозить,4290,_,V,B1,"Golosa, LM",2,привозил,Masc.Sing.Past,_,_,_,_
привозить,4291,_,V,B1,"Golosa, LM",3,привозило,Neut.Sing.Past,_,_,_,_
привыкать,4292,_,V,B1,LM,1,привыкает,Sing.3.Pres/Fut,_,_,_,_
привыкать,4293,_,V,B1,LM,2,привыкать,Inf,_,_,_,_
привыкать,4294,_,V,B1,LM,3,привыкаешь,Sing.2.Pres/Fut,_,_,_,_
приказывать,4295,_,V,B1,LM,1,приказывал,Masc.Sing.Past,_,_,_,_
приказывать,4296,_,V,B1,LM,2,приказывают,Plur.3.Pres/Fut,_,_,_,_
прилетать,4297,_,V,B1,"Golosa, MiP, LM",1,прилетали,Plur.Past,_,_,_,_
прилетать,4298,_,V,B1,"Golosa, MiP, LM",2,прилетал,Masc.Sing.Past,_,_,_,_
прилетать,4299,_,V,B1,"Golosa, MiP, LM",3,прилетай,Imper.Sing.2,_,_,_,_
принадлежать,4300,_,V,B1,"Golosa, LM",1,принадлежит,Sing.3.Pres/Fut,_,_,_,_
принадлежать,4301,_,V,B1,"Golosa, LM",2,принадлежат,Plur.3.Pres/Fut,_,_,_,_
принадлежать,4302,_,V,B1,"Golosa, LM",3,принадлежал,Masc.Sing.Past,_,_,_,_
принимать,4303,_,V,B1,"Golosa, LM",1,принимать,Inf,_,_,_,_
принимать,4304,_,V,B1,"Golosa, LM",2,принимает,Sing.3.Pres/Fut,_,_,_,_
принимать,4305,_,V,B1,"Golosa, LM",3,принимают,Plur.3.Pres/Fut,_,_,_,_
приносить,4306,_,V,B1,"Golosa, LM",1,приносит,Sing.3.Pres/Fut,_,_,_,_
приносить,4307,_,V,B1,"Golosa, LM",2,приносят,Plur.3.Pres/Fut,_,_,_,_
приносить,4308,_,V,B1,"Golosa, LM",3,приносить,Inf,_,_,_,_
присылать,4309,_,V,B1,"Golosa, LM",1,присылать,Inf,_,_,_,_
присылать,4310,_,V,B1,"Golosa, LM",2,присылали,Plur.Past,_,_,_,_
присылать,4311,_,V,B1,"Golosa, LM",3,присылают,Plur.3.Pres/Fut,_,_,_,_
проанализировать,4312,_,V,B1,LM,1,проанализировать,Inf,_,_,_,_
проанализировать,4313,_,V,B1,LM,2,проанализируем,Imper.Plur.1,_,_,_,_
проанализировать,4314,_,A,B1,LM,3,проанализированы,Plur,_,_,_,_
пробовать,4315,_,V,B1,LM,1,пробовал,Masc.Sing.Past,_,_,_,_
пробовать,4316,_,V,B1,LM,2,пробовали,Plur.Past,_,_,_,_
пробовать,4317,_,V,B1,LM,3,пробовать,Inf,_,_,_,_
проверять,4318,_,V,B1,LM,1,проверять,Inf,_,_,_,_
проверять,4319,_,V,B1,LM,2,проверяют,Plur.3.Pres/Fut,_,_,_,_
проверять,4320,_,V,B1,LM,3,проверяя,Pres/Fut,_,_,_,_
проводить,4321,_,V,B1,"Golosa, LM",1,проводить,Inf,_,_,_,_
проводить,4322,_,V,B1,"Golosa, LM",2,проводит,Sing.3.Pres/Fut,_,_,_,_
проводить,4323,_,V,B1,"Golosa, LM",3,проводили,Plur.Past,_,_,_,_
провожать,4324,_,V,B1,LM,1,провожать,Inf,_,_,_,_
провожать,4325,_,V,B1,LM,2,провожал,Masc.Sing.Past,_,_,_,_
провожать,4326,_,V,B1,LM,3,провожали,Plur.Past,_,_,_,_
прогресс,4327,_,N.Masc.Inan,B1,LM,1,прогресса,Gen.Sing,_,_,_,_
прогресс,4328,_,N.Masc.Inan,B1,LM,2,прогресс,Acc.Sing,_,_,_,_
прогресс,4329,_,N.Masc.Inan,B1,LM,3,прогрессу,Dat.Sing,_,_,_,_
прогулка,4330,_,N.Fem.Inan,B1,LM,1,прогулок,Gen.Plur,_,_,_,_
прогулка,4331,_,N.Fem.Inan,B1,LM,2,прогулку,Acc.Sing,_,_,_,_
прогулка,4332,_,N.Fem.Inan,B1,LM,3,прогулки,Nom.Plur,_,_,_,_
